center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
4,0.0,,520,520,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.1795569170208182,None,None,,,,,,,,,,,0,520,520,692,959.8747054999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.8656198749959,959.8747054999985,960.609699416993,960.609699416993,960.609699416993,960.6813988749927,960.6813988749927,960.6813988749927,961.0595206250146,period,1.1795569170208182,None,961.0595780840085,961.0595942090149,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,521,521,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.6499552089953795,None,None,,,,,,,,,,,0,521,521,497,961.0660477089987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.0603204999934,961.0660477089987,962.3023732090078,962.3023732090078,962.3023732090078,962.3766323339951,962.3766323339951,962.3766323339951,962.7190677920007,period,1.6499552089953795,None,962.7191995840112,962.719253874995,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,522,522,0,,,,,100,0,,,,,c-8,negs,0.5,z,1.0392237500054762,None,None,,,,,,,,,,,0,522,522,252,962.7297306249966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.7213674999948,962.7297306249966,963.2188123750093,963.2188123750093,963.2188123750093,963.2930165000143,963.2930165000143,963.2930165000143,963.779243500001,z,1.0392237500054762,None,963.7793811669981,963.7794397090038,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,15.0,,523,523,0,,,,,100,0,,,,,c-2,poss,0.5,z,0.9371737090114038,None,None,,,,,,,,,,,0,523,523,5,963.7904312500032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.7817209589994,963.7904312500032,964.2760244999954,964.2760244999954,964.2760244999954,964.3478486250096,964.3478486250096,964.3478486250096,964.7402560000191,z,0.9371737090114038,None,964.740352791996,964.7403930420114,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,524,524,0,,,,,100,0,,,,,c+6,poss,1.25,period,2.1757464580005035,None,None,,,,,,,,,,,0,524,524,203,964.7475827920134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.7424494170118,964.7475827920134,965.9851208750042,965.9851208750042,965.9851208750042,966.0599725420179,966.0599725420179,966.0599725420179,966.9274697920191,period,2.1757464580005035,None,966.927603374992,966.9276557090052,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,-15.0,,525,525,0,,,,,100,0,,,,,c+0,negs,1.25,period,2.073117457999615,None,None,,,,,,,,,,,0,525,525,461,966.9406522090139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.9315094170161,966.9406522090139,968.1761458340043,968.1761458340043,968.1761458340043,968.248387833999,968.248387833999,968.248387833999,969.0175676250074,period,2.073117457999615,None,969.0177077919943,969.0177626250079,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,15.0,,526,526,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.848124917014502,None,None,,,,,,,,,,,0,526,526,36,969.0289598340169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.0199658749916,969.0289598340169,970.2694799590099,970.2694799590099,970.2694799590099,970.3434604170034,970.3434604170034,970.3434604170034,970.8803072090086,z,1.848124917014502,None,970.8804549589986,970.8805084170017,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,527,527,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.3188201659941114,None,None,,,,,,,,,,,0,527,527,558,970.8913780839939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.8826801670075,970.8913780839939,971.6262395840022,971.6262395840022,971.6262395840022,971.7001609170111,971.7001609170111,971.7001609170111,972.2130892919959,z,1.3188201659941114,None,972.2132257920166,972.2132792090124,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,528,528,0,,,,,100,0,,,,,c+2,poss,1.25,z,1.7963115830207244,None,None,,,,,,,,,,,0,528,528,119,972.22384375002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.2154006670171,972.22384375002,973.4597045840055,973.4597045840055,973.4597045840055,973.5314588340116,973.5314588340116,973.5314588340116,974.0293475000071,z,1.7963115830207244,None,974.0294741670077,974.0295245840098,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,529,529,0,,,,,100,0,,,,,c-8,negs,0.5,z,1.1256214999884833,None,None,,,,,,,,,,,0,529,529,253,974.0405152500025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.031587000005,974.0405152500025,974.5263851250056,974.5263851250056,974.5263851250056,974.5986574999988,974.5986574999988,974.5986574999988,975.1795717090135,z,1.1256214999884833,None,975.1797342500067,975.1797919590026,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,15.0,,530,530,0,,,,,100,0,,,,,c-2,poss,0.5,z,0.9124541250057518,None,None,,,,,,,,,,,0,530,530,8,975.1917625420028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.1824328750081,975.1917625420028,975.6764323750103,975.6764323750103,975.6764323750103,975.7485143340018,975.7485143340018,975.7485143340018,976.112825084012,z,0.9124541250057518,None,976.112963334017,976.1130134169944,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,0.0,,531,531,0,,,,,0,100,,,,,c+0,noss,0.75,z,1.2159920000121929,None,None,,,,,,,,,,,0,531,531,606,976.1240627090156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.1152696250065,976.1240627090156,976.8597995419987,976.8597995419987,976.8597995419987,976.9318081249949,976.9318081249949,976.9318081249949,977.3463407919917,z,1.2159920000121929,None,977.3464888750168,977.3465449170035,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,532,532,0,,,,,0,100,,,,,c+2,noss,0.5,z,0.975533999997424,None,None,,,,,,,,,,,0,532,532,631,977.3576672089985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.3486382090196,977.3576672089985,977.8433247920184,977.8433247920184,977.8433247920184,977.9149227919988,977.9149227919988,977.9149227919988,978.345816999994,z,0.975533999997424,None,978.3459442089952,978.3459943750058,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,533,533,0,,,,,100,0,,,,,c+2,poss,1.25,z,1.7315327080141287,None,None,,,,,,,,,,,0,533,533,116,978.3567369170196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.3480365000141,978.3567369170196,979.5932794999972,979.5932794999972,979.5932794999972,979.665666084009,979.665666084009,979.665666084009,980.0957496250048,z,1.7315327080141287,None,980.0958545420144,980.0958961670112,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-6,-15.0,,534,534,0,,,,,100,0,,,,,c-6,negs,0.75,z,1.2918436659965664,None,None,,,,,,,,,,,0,534,534,306,980.1068430840096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.097816124995,980.1068430840096,980.8431651669962,980.8431651669962,980.8431651669962,980.9152929999982,980.9152929999982,980.9152929999982,981.4014778340061,z,1.2918436659965664,None,981.4015765000076,981.4016163750202,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,535,535,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.5988882920064498,None,None,,,,,,,,,,,0,535,535,108,981.412572375004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.4035602920048,981.412572375004,982.4024388340185,982.4024388340185,982.4024388340185,982.4769877500075,982.4769877500075,982.4769877500075,983.0235034590005,z,1.5988882920064498,None,983.0236136250023,983.0236675000051,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,536,536,0,,,,,100,0,,,,,c+2,poss,1.25,period,1.9307700409844983,None,None,,,,,,,,,,,0,536,536,122,983.0299960840202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0255883749924,983.0299960840202,984.2699513749976,984.2699513749976,984.2699513749976,984.3437991249957,984.3437991249957,984.3437991249957,984.963832709007,period,1.9307700409844983,None,984.9639731250063,984.96402420901,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,537,537,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.7377784580166917,None,None,,,,,,,,,,,0,537,537,191,984.9760415420169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.9666158340115,984.9760415420169,985.9599626249983,985.9599626249983,985.9599626249983,986.0323017920018,986.0323017920018,986.0323017920018,986.7179088340199,period,1.7377784580166917,None,986.7180433339963,986.7181850000052,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,-15.0,,538,538,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.4981219169858377,None,None,,,,,,,,,,,0,538,538,347,986.729862667009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.720644792018,986.729862667009,987.4691238749947,987.4691238749947,987.4691238749947,987.5439631670015,987.5439631670015,987.5439631670015,988.2314090419968,z,1.4981219169858377,None,988.2315485420113,988.2316141670162,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
8,15.0,,539,539,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.0298947500123177,None,None,,,,,,,,,,,0,539,539,211,988.24275450001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.2340523340099,988.24275450001,988.7268577089999,988.7268577089999,988.7268577089999,988.7986745840171,988.7986745840171,988.7986745840171,989.2797839590057,period,1.0298947500123177,None,989.2799472500046,989.2800026250188,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,0.0,,540,540,0,,,,,0,100,,,,,c-4,noss,0.5,z,0.9895016659866087,None,None,,,,,,,,,,,0,540,540,504,989.2918544590066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.2829663750017,989.2918544590066,989.7768655419932,989.7768655419932,989.7768655419932,989.8491850839928,989.8491850839928,989.8491850839928,990.2851371249999,z,0.9895016659866087,None,990.285259708995,990.2853118340136,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,541,541,0,,,,,0,100,,,,,c-2,noss,1.25,z,1.8722617090097629,None,None,,,,,,,,,,,0,541,541,578,990.2963242499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.2873363340041,990.2963242499973,991.536100708996,991.536100708996,991.536100708996,991.6108005839924,991.6108005839924,991.6108005839924,992.1798054169922,z,1.8722617090097629,None,992.1799324169988,992.1799830000091,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,542,542,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.2889624170202296,None,None,,,,,,,,,,,0,542,542,630,992.1909522920032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.1821573339985,992.1909522920032,992.676955834002,992.676955834002,992.676955834002,992.7491665839916,992.7491665839916,992.7491665839916,993.4867260419996,period,1.2889624170202296,None,993.4868577500165,993.4869095000031,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,0.0,,543,543,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.0806297920062207,None,None,,,,,,,,,,,0,543,543,509,993.4973500420165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.4891495420015,993.4973500420165,993.985591500008,993.985591500008,993.985591500008,994.0608182919968,994.0608182919968,994.0608182919968,994.5803037500009,z,1.0806297920062207,None,994.5804209170165,994.5804619170085,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,544,544,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.105926833988633,None,None,,,,,,,,,,,0,544,544,178,994.591140250006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.5825051669963,994.591140250006,995.0770213750075,995.0770213750075,995.0770213750075,995.1501472500095,995.1501472500095,995.1501472500095,995.7010542920034,period,1.105926833988633,None,995.7011524590198,995.7011922500096,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,-15.0,,545,545,0,,,,,100,0,,,,,c-4,negs,1.0,z,2.8073095839936286,None,None,,,,,,,,,,,0,545,545,361,995.7129584590148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.7031234590104,995.7129584590148,996.6939080000157,996.6939080000157,996.6939080000157,996.7664892089961,996.7664892089961,996.7664892089961,998.5301275420061,z,2.8073095839936286,None,998.5302931670158,998.5303452500084,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,546,546,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.302364665985806,None,None,,,,,,,,,,,0,546,546,391,998.542258750007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.5330820420058,998.542258750007,999.2771822920186,999.2771822920186,999.2771822920186,999.3499407500203,999.3499407500203,999.3499407500203,999.8473490840115,period,1.302364665985806,None,999.8475224589929,999.8475745840115,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-6,-15.0,,547,547,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.2731396249728277,None,None,,,,,,,,,,,0,547,547,297,999.8592397090106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.8502745419974,999.8592397090106,1000.3439547500166,1000.3439547500166,1000.3439547500166,1000.4165881249937,1000.4165881249937,1000.4165881249937,1001.1360907920171,z,1.2731396249728277,None,1001.136214625003,1001.1362682500039,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,548,548,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.8662959589855745,None,None,,,,,,,,,,,0,548,548,670,1001.1470305419934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.1383055839979,1001.1470305419934,1002.3866816250084,1002.3866816250084,1002.3866816250084,1002.461194042,1002.461194042,1002.461194042,1003.0197000000044,period,1.8662959589855745,None,1003.0198323749937,1003.0198875839997,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
8,15.0,,549,549,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.194191041024169,None,None,,,,,,,,,,,0,549,549,230,1003.0303408750042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.0220430420013,1003.0303408750042,1003.7709613339975,1003.7709613339975,1003.7709613339975,1003.8445503340045,1003.8445503340045,1003.8445503340045,1004.2303965839965,period,1.194191041024169,None,1004.230534250004,1004.2305879589985,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
4,15.0,,550,550,0,,,,,100,0,,,,,c+4,poss,0.5,period,0.9031297499896027,None,None,,,,,,,,,,,0,550,550,134,1004.2416364170203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.2328359590028,1004.2416364170203,1004.7274453749997,1004.7274453749997,1004.7274453749997,1004.8002326250135,1004.8002326250135,1004.8002326250135,1005.1477709590108,period,0.9031297499896027,None,1005.1479205420183,1005.1479745840188,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,-15.0,,551,551,0,,,,,100,0,,,,,c-4,negs,1.25,z,1.9800000409886707,None,None,,,,,,,,,,,0,551,551,372,1005.1588966250129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.1501681670197,1005.1588966250129,1006.3934027090145,1006.3934027090145,1006.3934027090145,1006.4673105420079,1006.4673105420079,1006.4673105420079,1007.1470851250051,z,1.9800000409886707,None,1007.1472078750085,1007.1472581250127,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,-15.0,,552,552,0,,,,,100,0,,,,,c+0,negs,0.5,z,1.0868213329813443,None,None,,,,,,,,,,,0,552,552,422,1007.1586936670064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.149687666999,1007.1586936670064,1007.6443482500035,1007.6443482500035,1007.6443482500035,1007.7166946250072,1007.7166946250072,1007.7166946250072,1008.2484664590156,z,1.0868213329813443,None,1008.2486181250133,1008.2486755420105,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,15.0,,553,553,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.2934606250200886,None,None,,,,,,,,,,,0,553,553,14,1008.2597581669979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.2507990419981,1008.2597581669979,1008.9942827500054,1008.9942827500054,1008.9942827500054,1009.0660380840127,1009.0660380840127,1009.0660380840127,1009.5642256670108,z,1.2934606250200886,None,1009.5643755420169,1009.5644294590165,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,15.0,,554,554,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.4326058340084273,None,None,,,,,,,,,,,0,554,554,58,1009.5753881669953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.566667792009,1009.5753881669953,1010.311036375002,1010.311036375002,1010.311036375002,1010.3840545419953,1010.3840545419953,1010.3840545419953,1011.0139342500188,z,1.4326058340084273,None,1011.0140717920149,1011.0141240000085,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-6,-15.0,,555,555,0,,,,,100,0,,,,,c-6,negs,0.5,z,0.9975317080097739,None,None,,,,,,,,,,,0,555,555,302,1011.0255049169937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0164080419927,1011.0255049169937,1011.5110070420196,1011.5110070420196,1011.5110070420196,1011.5826436670031,1011.5826436670031,1011.5826436670031,1012.0306782920088,z,0.9975317080097739,None,1012.0308409589925,1012.0308990000049,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,556,556,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.4808339579903986,None,None,,,,,,,,,,,0,556,556,487,1012.0420178339991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0332537089998,1012.0420178339991,1013.0277954170015,1013.0277954170015,1013.0277954170015,1013.0996584169916,1013.0996584169916,1013.0996584169916,1013.5303875840036,period,1.4808339579903986,None,1013.5305147920153,1013.530565833993,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,557,557,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.8390997920068912,None,None,,,,,,,,,,,0,557,557,284,1013.5413454170048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.532599083992,1013.5413454170048,1014.7778139169968,1014.7778139169968,1014.7778139169968,1014.8509422090137,1014.8509422090137,1014.8509422090137,1015.3857359169924,z,1.8390997920068912,None,1015.3858648750174,1015.385915958992,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
8,15.0,,558,558,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.511355291993823,None,None,,,,,,,,,,,0,558,558,237,1015.3969315839931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.3878740000073,1015.3969315839931,1016.3872395840008,1016.3872395840008,1016.3872395840008,1016.4617918340082,1016.4617918340082,1016.4617918340082,1016.914277917007,period,1.511355291993823,None,1016.9144118750119,1016.9144673340197,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
