center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,581.4951927500078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,44,up,1,2,2,30,581.4876768750255,581.4951927500078,581.9785258750198,581.9785258750198,582.0523098330013,582.0523098330013,582.0632489169948,582.5798770419788,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,582.5846822920139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,45,up,1,-2,-2,-30,582.5809952080017,582.5846822920139,583.0787523330073,583.0787523330073,583.1507783330162,583.1507783330162,583.1507783330162,583.8380203749985,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,583.8463957920321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,46,down,2,-1,-1,,583.8390961670084,583.8463957920321,584.3381562500144,584.3381562500144,584.4128742500325,584.4128742500325,584.4128742500325,585.1991695000324,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,585.2072969580186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,47,down,1,-1,-1,,585.2002867499832,585.2072969580186,585.6961845000042,585.6961845000042,585.7694181670086,585.7694181670086,585.7694181670086,586.2824350420269,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,586.2913403330022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,48,up,0.5,-0.5,-0.5,,586.2839354170137,586.2913403330022,586.7787436670042,586.7787436670042,586.852878124977,586.852878124977,586.852878124977,587.3486510830116,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,587.3570293749799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,49,up,1,0,0,,587.3499860420125,587.3570293749799,587.8465787920286,587.8465787920286,587.918867291999,587.918867291999,587.918867291999,588.3988376670168,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,588.4071552079986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,50,up,0.5,2.5,2.5,30,588.4000119999982,588.4071552079986,588.8964399580145,588.8964399580145,588.9693160000024,588.9693160000024,588.9693160000024,589.520866249979,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,589.5294926670031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,51,up,1,3,3,30,589.5220063329907,589.5294926670031,590.02160108299,590.02160108299,590.0969593329937,590.0969593329937,590.0969593329937,590.8319111249875,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,590.8406568330247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,52,up,1,-1,-1,-30,590.8332083750283,590.8406568330247,591.328725542,591.328725542,591.4025588330114,591.4025588330114,591.4025588330114,591.9742232499993,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,591.9963013330125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,53,down,1,-3,-3,-30,591.975348500011,591.9963013330125,592.4718845420284,592.4718845420284,592.5457944999798,592.5457944999798,592.5457944999798,593.0805615420104,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,593.0859902499942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,54,down,0.5,2.0,2.0,30,593.0815621669753,593.0859902499942,593.5787914170069,593.5787914170069,593.6498798329849,593.6498798329849,593.6498798329849,594.405033499992,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,594.4154139999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,55,up,1,1,1,,594.4066982920049,594.4154139999882,594.90380775003,594.90380775003,594.9795329999761,594.9795329999761,594.9795329999761,595.498388707987,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,595.5067290419829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,56,down,0.5,-1.5,-1.5,-30,595.4995647920296,595.5067290419829,595.9961972919991,595.9961972919991,596.0690625000279,596.0690625000279,596.0690625000279,596.5666980000096,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,596.5752516670036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,57,up,0.5,0.0,0.0,,596.5678866250091,596.5752516670036,597.061822083022,597.061822083022,597.1360021249857,597.1360021249857,597.1360021249857,597.6979935420095,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,597.7057865000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,58,up,0.5,-2.5,-2.5,-30,597.6990605830215,597.7057865000097,598.1952149579884,598.1952149579884,598.2693068750086,598.2693068750086,598.2693068750086,599.215553749993,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,599.2245695000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,59,down,0.5,2.5,2.5,30,599.2171862500254,599.2245695000165,599.7123698749929,599.7123698749929,599.7862078329781,599.7862078329781,599.7862078329781,601.7021876249928,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,601.7117581249913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,60,down,0.5,-2.0,-2.0,-30,601.7032519580098,601.7117581249913,602.195237167005,602.195237167005,602.2684933330165,602.2684933330165,602.2799736669986,603.1649359579897,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,603.1732923330273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,61,up,0.5,-2.0,-2.0,-30,603.1660330829909,603.1732923330273,603.6618328749901,603.6618328749901,603.7365077499999,603.7365077499999,603.7365077499999,604.3184594170307,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,604.3285836669966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,62,up,0.5,0.5,0.5,,604.3195002499851,604.3285836669966,604.8118360830122,604.8118360830122,604.8854229170247,604.8854229170247,604.8964728330029,605.581304375024,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,605.5894781249808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,63,down,0.5,0.5,0.5,,605.5823620419833,605.5894781249808,606.0785881670308,606.0785881670308,606.1511078330223,606.1511078330223,606.1511078330223,606.8987743749749,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,606.9072682500118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,64,up,0.5,2.5,2.5,30,606.8999569169828,606.9072682500118,607.3951983330189,607.3951983330189,607.4674900419777,607.4674900419777,607.4674900419777,608.7151062500197,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,608.7233232919825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,65,down,0.5,2.0,2.0,30,608.7162622500327,608.7233232919825,609.2117466669879,609.2117466669879,609.2858983749757,609.2858983749757,609.2858983749757,609.8374523330131,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,609.8461561669828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,66,up,0.5,-1.5,-1.5,-30,609.8386053750291,609.8461561669828,610.339156083006,610.339156083006,610.4132806250127,610.4132806250127,610.4132806250127,610.9037495420198,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,610.9120432499913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,67,down,0.5,0.0,0.0,,610.904710666975,610.9120432499913,611.404782208032,611.404782208032,611.4800076250103,611.4800076250103,611.4800076250103,612.1489134579897,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,612.1571897920221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,68,down,0.5,0.0,0.0,,612.1504206670215,612.1571897920221,612.645408249984,612.645408249984,612.7177657079883,612.7177657079883,612.7177657079883,613.2201226250036,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,613.2282701249933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,69,down,0.5,-2.5,-2.5,-30,613.2211968330084,613.2282701249933,613.7208697500173,613.7208697500173,613.7965561249875,613.7965561249875,613.7965561249875,614.348473082995,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,614.3577740000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,70,up,0.5,3.0,3.0,30,614.3505716249929,614.3577740000328,614.8456050420064,614.8456050420064,614.9193097079988,614.9193097079988,614.9193097079988,615.387579458009,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,615.3957782500074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,71,up,0.5,2.5,2.5,30,615.3886536670034,615.3957782500074,615.8886232919758,615.8886232919758,615.9628660830203,615.9628660830203,615.9628660830203,616.5378840829944,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,616.5463053749991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,72,up,0.5,0.5,0.5,,616.5389716249774,616.5463053749991,617.0386758330278,617.0386758330278,617.1128902080236,617.1128902080236,617.1128902080236,617.7075777500286,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,617.7131196249975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,73,down,0.5,2.0,2.0,30,617.7086168749956,617.7131196249975,618.2050012919935,618.2050012919935,618.2799019999802,618.2799019999802,618.2859177499777,618.7737265829928,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,618.7794244579854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,74,down,0.5,-0.5,-0.5,,618.7747523750295,618.7794244579854,619.271774917026,619.271774917026,619.3462064579944,619.3462064579944,619.3462064579944,619.8821034170105,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,619.890719167015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,75,up,0.5,-2.0,-2.0,-30,619.8835144999903,619.890719167015,620.3784580419888,620.3784580419888,620.4523100419901,620.4523100419901,620.4523100419901,621.1044552500243,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,621.1128420419991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,76,down,0.5,-2.0,-2.0,-30,621.105551708024,621.1128420419991,621.6049732919782,621.6049732919782,621.6798555420246,621.6798555420246,621.6798555420246,622.1738973329775,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,622.1794144579908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,77,down,0.5,2.5,2.5,30,622.1749708330026,622.1794144579908,622.6724470420158,622.6724470420158,622.7456399999792,622.7456399999792,622.7456399999792,623.5833304999978,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,623.5923109580181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,78,down,0.5,1.5,1.5,30,623.5848167079967,623.5923109580181,624.0789035829948,624.0789035829948,624.1526510830154,624.1526510830154,624.1526510830154,624.7740211249911,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,624.7796690830146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,79,down,0.5,2.0,2.0,30,624.7751064170152,624.7796690830146,625.2718608750147,625.2718608750147,625.346481000015,625.346481000015,625.3522957499954,625.9041507500224,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,625.9124863329926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,80,down,0.5,-1.0,-1.0,,625.90521300002,625.9124863329926,626.4052909580059,626.4052909580059,626.4799052079907,626.4799052079907,626.4799052079907,627.0240753749968,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,627.0295739580179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,81,down,0.5,-2.5,-2.5,-30,627.0250675419811,627.0295739580179,627.5208472919767,627.5208472919767,627.5965066250064,627.5965066250064,627.6027881249902,628.7990828750189,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,628.8082164580119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,82,down,0.5,0.0,0.0,,628.8008142500184,628.8082164580119,629.2950697080232,629.2950697080232,629.3676921669976,629.3676921669976,629.3676921669976,629.8313634169754,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,629.8395899169846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,83,down,0.5,-2.5,-2.5,-30,629.8324350829935,629.8395899169846,630.3284226250253,630.3284226250253,630.4026458329754,630.4026458329754,630.4026458329754,630.854179417016,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,630.8626833329909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,84,down,0.5,1.5,1.5,30,630.8553250830155,630.8626833329909,631.3550094169914,631.3550094169914,631.4295877920231,631.4295877920231,631.4295877920231,632.3143407080206,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,632.3228859999799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,85,down,0.5,-3.0,-3.0,-30,632.3158461250132,632.3228859999799,632.8117473750026,632.8117473750026,632.8864171250025,632.8864171250025,632.8864171250025,633.5988075420028,0,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,633.6081963329925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,86,up,0.5,2.0,2.0,30,633.6005972920102,633.6081963329925,634.0954495419865,634.0954495419865,634.1691477079876,634.1691477079876,634.1691477079876,634.6851599580259,1,,,,,,,,,,,,,,,nateheller,0,2025-09-11_15h05.09.545,tilt_staircase,2024.2.4,None,2025-09-11 15h05.27.046967 -0400,
