center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
6,15.0,,553,553,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2146055419998447,None,None,,,,,,,,,,,0,553,553,185,1025.2414026669994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2326355829991,1025.2414026669994,1025.9759760420002,1025.9759760420002,1025.9759760420002,1026.0481942079987,1026.0481942079987,1026.0481942079987,1026.4624574579993,period,1.2146055419998447,None,1026.4626220829996,1026.462676916999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,554,554,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.4228368749991205,None,None,,,,,,,,,,,0,554,554,183,1026.4746650420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4653544169996,1026.4746650420002,1027.2091032499993,1027.2091032499993,1027.2091032499993,1027.281871957999,1027.281871957999,1027.281871957999,1027.901721958,period,1.4228368749991205,None,1027.9018451249995,1027.9018888329992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,555,555,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.794815290999395,None,None,,,,,,,,,,,0,555,555,35,1027.912260957999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.9038608329993,1027.912260957999,1029.152733125,1029.152733125,1029.152733125,1029.2264395829989,1029.2264395829989,1029.2264395829989,1029.7125243749997,z,1.794815290999395,None,1029.712632499999,1029.7126884169993,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-6,-15.0,,556,556,0,,,,,100,0,,,,,c-6,negs,1.25,z,1.8144720419986697,None,None,,,,,,,,,,,0,556,556,326,1029.7234367919991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.7147232499992,1029.7234367919991,1030.959463792,1030.959463792,1030.959463792,1031.0321499579986,1031.0321499579986,1031.0321499579986,1031.5455665419995,z,1.8144720419986697,None,1031.5456958329996,1031.5457513749989,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-6,-15.0,,557,557,0,,,,,100,0,,,,,c-6,negs,0.75,z,1.4039292500001466,None,None,,,,,,,,,,,0,557,557,314,1031.5570692919991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.548211292,1031.5570692919991,1032.292502291999,1032.292502291999,1032.292502291999,1032.365407583,1032.365407583,1032.365407583,1032.9734710829998,z,1.4039292500001466,None,1032.9735652500003,1032.9736073329987,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,0.0,,558,558,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.2554746249988966,None,None,,,,,,,,,,,0,558,558,687,1032.980082791999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.9755761249999,1032.980082791999,1033.7192258750001,1033.7192258750001,1033.7192258750001,1033.793550417,1033.793550417,1033.793550417,1034.245536291999,period,1.2554746249988966,None,1034.2456640419987,1034.245718541999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,-15.0,,559,559,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.2892357079999783,None,None,,,,,,,,,,,0,559,559,482,1034.256705374999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.2480104999995,1034.256705374999,1034.9928824580002,1034.9928824580002,1034.9928824580002,1035.065672499999,1035.065672499999,1035.065672499999,1035.5509638329986,period,1.2892357079999783,None,1035.5510871669994,1035.5511412079995,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,560,560,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.2557367090012121,None,None,,,,,,,,,,,0,560,560,19,1035.5621871669991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.553246207999,1035.5621871669991,1036.3030097499995,1036.3030097499995,1036.3030097499995,1036.3768363749987,1036.3768363749987,1036.3768363749987,1036.8300074999988,z,1.2557367090012121,None,1036.830157332999,1036.8302284169986,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-8,-15.0,,561,561,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.1858089580000524,None,None,,,,,,,,,,,0,561,561,264,1036.8413834169987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.8326162920002,1036.8413834169987,1037.5763846669997,1037.5763846669997,1037.5763846669997,1037.648527792,1037.648527792,1037.648527792,1038.0299730829993,z,1.1858089580000524,None,1038.0301372920003,1038.0301953749986,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,562,562,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.5870612500002608,None,None,,,,,,,,,,,0,562,562,659,1038.0420907919997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.0328727919987,1038.0420907919997,1039.0264835830003,1039.0264835830003,1039.0264835830003,1039.0981793329993,1039.0981793329993,1039.0981793329993,1039.635494958,period,1.5870612500002608,None,1039.635654374999,1039.6357140829987,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,0.0,,563,563,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.0034374589995423,None,None,,,,,,,,,,,0,563,563,630,1039.6464097919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.6380570419988,1039.6464097919998,1040.1357977919997,1040.1357977919997,1040.1357977919997,1040.2104640420002,1040.2104640420002,1040.2104640420002,1040.6529827079994,period,1.0034374589995423,None,1040.6531364169987,1040.653197042,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,0.0,,564,564,0,,,,,0,100,,,,,c-4,noss,0.5,z,0.9743553750013234,None,None,,,,,,,,,,,0,564,564,511,1040.6638194999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.655601417,1040.6638194999996,1041.1526972079992,1041.1526972079992,1041.1526972079992,1041.2270079999998,1041.2270079999998,1041.2270079999998,1041.6459708330003,z,0.9743553750013234,None,1041.6460979169988,1041.6461530420002,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,565,565,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.7063726659998792,None,None,,,,,,,,,,,0,565,565,206,1041.6569940829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.6481217499986,1041.6569940829995,1042.892706875,1042.892706875,1042.892706875,1042.9654125830002,1042.9654125830002,1042.9654125830002,1043.3685808749997,period,1.7063726659998792,None,1043.3686992499988,1043.3687528749997,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,566,566,0,,,,,0,100,,,,,c+0,noss,0.75,z,2.4354827499992098,None,None,,,,,,,,,,,0,566,566,600,1043.379509291999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.3707572080002,1043.379509291999,1044.1198708749998,1044.1198708749998,1044.1198708749998,1044.1937898329998,1044.1937898329998,1044.1937898329998,1045.8185660829986,z,2.4354827499992098,None,1045.8187065000002,1045.8187611249996,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,15.0,,567,567,0,,,,,100,0,,,,,c+0,poss,1.0,period,None,None,None,,,,,,,,,,,0,567,567,69,1045.8305445829992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.8210676669987,1045.8305445829992,,,,,,,1046.0120084579994,period,None,None,1046.012137374999,1046.0121973749992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,568,568,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.3109870419993968,None,None,,,,,,,,,,,0,568,568,15,1046.0206142919997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.014375875,1046.0206142919997,1046.7602843749992,1046.7602843749992,1046.7602843749992,1046.832097417,1046.832097417,1046.832097417,1047.3352557919989,z,1.3109870419993968,None,1047.3354005419988,1047.335458874999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,-15.0,,569,569,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.8353999579994706,None,None,,,,,,,,,,,0,569,569,403,1047.3463806250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.3376777499998,1047.3463806250002,1048.3366419579997,1048.3366419579997,1048.3366419579997,1048.4106873330002,1048.4106873330002,1048.4106873330002,1049.1847032079986,period,1.8353999579994706,None,1049.1848029579996,1049.1848735000003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,-15.0,,570,570,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.8430123329999333,None,None,,,,,,,,,,,0,570,570,417,1049.1958212499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.1867927919993,1049.1958212499994,1050.4263988330003,1050.4263988330003,1050.4263988330003,1050.4988116669992,1050.4988116669992,1050.4988116669992,1051.0463277500003,period,1.8430123329999333,None,1051.0464880419986,1051.046542791999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,-15.0,,571,571,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.0462040000002162,None,None,,,,,,,,,,,0,571,571,422,1051.0576842499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.0491062499987,1051.0576842499995,1051.543632375,1051.543632375,1051.543632375,1051.615966416999,1051.615966416999,1051.615966416999,1052.1128719579992,period,1.0462040000002162,None,1052.1129941250001,1052.1130486250004,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,572,572,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8106211250014894,None,None,,,,,,,,,,,0,572,572,36,1052.1238611669996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.1153097079987,1052.1238611669996,1053.3605681249992,1053.3605681249992,1053.3605681249992,1053.4327663749991,1053.4327663749991,1053.4327663749991,1053.9453852499992,z,1.8106211250014894,None,1053.9455121669998,1053.9455803749988,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-6,-15.0,,573,573,0,,,,,100,0,,,,,c-6,negs,1.25,z,1.761806541999249,None,None,,,,,,,,,,,0,573,573,333,1053.956158957999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.947562542,1053.956158957999,1055.1936571669994,1055.1936571669994,1055.1936571669994,1055.2658101670004,1055.2658101670004,1055.2658101670004,1055.729662374999,z,1.761806541999249,None,1055.729790207999,1055.7298445420001,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,-15.0,,574,574,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.5563919590003934,None,None,,,,,,,,,,,0,574,574,406,1055.7406818749987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.7321351249993,1055.7406818749987,1056.7270587919993,1056.7270587919993,1056.7270587919993,1056.799411124999,1056.799411124999,1056.799411124999,1057.3012281669999,period,1.5563919590003934,None,1057.301322416999,1057.301365207999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,-15.0,,575,575,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.7672068339998077,None,None,,,,,,,,,,,0,575,575,458,1057.3127495419994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.303675666999,1057.3127495419994,1058.5437781250002,1058.5437781250002,1058.5437781250002,1058.6164177499995,1058.6164177499995,1058.6164177499995,1059.0866702919993,period,1.7672068339998077,None,1059.0867945419996,1059.0868521249995,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,15.0,,576,576,0,,,,,100,0,,,,,c+2,poss,0.5,z,1.129969292000169,None,None,,,,,,,,,,,0,576,576,91,1059.0973799169988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.0891000419997,1059.0973799169988,1059.5866150000002,1059.5866150000002,1059.5866150000002,1059.659915917,1059.659915917,1059.659915917,1060.2303941249993,z,1.129969292000169,None,1060.2305330420004,1060.2305883749996,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
6,15.0,,577,577,0,,,,,100,0,,,,,c+6,poss,0.5,z,1.2462589999995544,None,None,,,,,,,,,,,0,577,577,169,1060.2418380420004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.232821624999,1060.2418380420004,1060.7271468749987,1060.7271468749987,1060.7271468749987,1060.8003022499997,1060.8003022499997,1060.8003022499997,1061.4966015829996,z,1.2462589999995544,None,1061.4967278749991,1061.4967813329986,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,15.0,,578,578,0,,,,,100,0,,,,,c+2,poss,0.75,period,0.09215454100012721,None,None,,,,,,,,,,,0,578,578,102,1061.5081887079996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.4992647500003,1061.5081887079996,,,,,,,1061.6113962079999,period,0.09215454100012721,None,1061.6114947079986,1061.6115403329986,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,15.0,,579,579,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.8013345409999602,None,None,,,,,,,,,,,0,579,579,76,1061.6204630419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.6134354999995,1061.6204630419998,1062.853907749999,1062.853907749999,1062.853907749999,1062.9277166249994,1062.9277166249994,1062.9277166249994,1063.4304847919993,z,1.8013345409999602,None,1063.430626207999,1063.4306833749997,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,-15.0,,580,580,0,,,,,100,0,,,,,c-4,negs,1.25,z,1.8247230839988333,None,None,,,,,,,,,,,0,580,580,376,1063.441925957999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.4328525419987,1063.441925957999,1064.6774327499988,1064.6774327499988,1064.6774327499988,1064.7502086669992,1064.7502086669992,1064.7502086669992,1065.2695102500002,z,1.8247230839988333,None,1065.269624999999,1065.269669583,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
4,0.0,,581,581,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.0213265419988602,None,None,,,,,,,,,,,0,581,581,679,1065.280333499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.2715847500003,1065.280333499999,1065.7702876669991,1065.7702876669991,1065.7702876669991,1065.8445570000003,1065.8445570000003,1065.8445570000003,1066.3134864169988,period,1.0213265419988602,None,1066.3136435830002,1066.3136973330002,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,582,582,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.0849546249992272,None,None,,,,,,,,,,,0,582,582,597,1066.3258513749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.3168577919987,1066.3258513749988,1066.8107584579993,1066.8107584579993,1066.8107584579993,1066.882927875,1066.882927875,1066.882927875,1067.413518583,z,1.0849546249992272,None,1067.4136758329987,1067.4137350419987,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
8,15.0,,583,583,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.198208292000345,None,None,,,,,,,,,,,0,583,583,231,1067.425398166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.4161216249995,1067.425398166999,1068.1608828749995,1068.1608828749995,1068.1608828749995,1068.2330020829995,1068.2330020829995,1068.2330020829995,1068.630581542,period,1.198208292000345,None,1068.6306819579986,1068.6307247080003,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,0.0,,584,584,0,,,,,0,100,,,,,c+0,noss,1.25,period,1.897738333000234,None,None,,,,,,,,,,,0,584,584,627,1068.644258082999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.6326700419995,1068.644258082999,1069.8775253329986,1069.8775253329986,1069.8775253329986,1069.9501610419993,1069.9501610419993,1069.9501610419993,1070.5477184169995,period,1.897738333000234,None,1070.547906624999,1070.5479651249989,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,0.0,,585,585,0,,,,,0,100,,,,,c-2,noss,0.5,z,0.015270207999492413,None,None,,,,,,,,,,,0,585,585,550,1070.5592617080001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.5504633749988,1070.5592617080001,,,,,,,1070.5798754169991,z,0.015270207999492413,None,1070.5799752080002,1070.58002175,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-4,-15.0,,586,586,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.6494877919994906,None,None,,,,,,,,,,,0,586,586,358,1070.5904448749989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.5819347079996,1070.5904448749989,1071.577624292,1071.577624292,1071.577624292,1071.649656083,1071.649656083,1071.649656083,1072.2471951669995,period,1.6494877919994906,None,1072.2473725,1072.2474334580002,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
0,-15.0,,587,587,0,,,,,100,0,,,,,c+0,negs,0.5,z,None,None,None,,,,,,,,,,,0,587,587,426,1072.2606754999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.2504701669986,1072.2606754999997,,,,,,,1072.4462641249993,z,None,None,1072.4463655829986,1072.446411375,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,-15.0,,588,588,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.0000027080004656,None,None,,,,,,,,,,,0,588,588,468,1072.4547038749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.448377875,1072.4547038749988,1072.9442680829998,1072.9442680829998,1072.9442680829998,1073.0170859999998,1073.0170859999998,1073.0170859999998,1073.4642494170002,period,1.0000027080004656,None,1073.4644320829993,1073.4645976249994,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
2,15.0,,589,589,0,,,,,100,0,,,,,c+2,poss,0.75,period,1.3271157499984838,None,None,,,,,,,,,,,0,589,589,96,1073.4766560829994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.4673631249989,1073.4766560829994,1074.2110548749988,1074.2110548749988,1074.2110548749988,1074.2831498329997,1074.2831498329997,1074.2831498329997,1074.8140283329994,period,1.3271157499984838,None,1074.8141917920002,1074.814243499999,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,15.0,,590,590,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8553823340007511,None,None,,,,,,,,,,,0,590,590,32,1074.8264029169986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.8172062920003,1074.8264029169986,1076.0613054999994,1076.0613054999994,1076.0613054999994,1076.1332182919996,1076.1332182919996,1076.1332182919996,1076.6870717919992,z,1.8553823340007511,None,1076.6871979999996,1076.6872525420004,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
-2,0.0,,591,591,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.3593622499993216,None,None,,,,,,,,,,,0,591,591,562,1076.697776375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.6894610419986,1076.697776375,1077.437084666999,1077.437084666999,1077.437084666999,1077.5116219579995,1077.5116219579995,1077.5116219579995,1078.0637320829992,z,1.3593622499993216,None,1078.0638689999996,1078.0639255829992,None,,,,,,,,,,,,21040100,0,2026-02-02_15h46.07.187,tilt_mocs,2024.2.4,120.47932651896049,2026-02-02 15h46.16.260260 -0500,
