center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,surround_angle,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1964.0765574579127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,36,down,2,1,1,1964.0698051250074,1964.0765574579127,1964.5652046669275,1964.5652046669275,1964.6409217920154,1964.6409217920154,1964.6409217920154,1965.1021626670845,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1965.1103832079098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,37,down,1,0,0,1965.1038117499556,1965.1103832079098,1965.5996532079298,1965.5996532079298,1965.6729277500417,1965.6729277500417,1965.6729277500417,1966.1189301249105,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1966.1273061670363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,38,up,2,-8,-8,1966.1201420419384,1966.1273061670363,1966.616180208046,1966.616180208046,1966.6902049169876,1966.6902049169876,1966.6902049169876,1967.0852154169697,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1967.0941263749264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,39,down,0.5,-1.5,-1.5,1967.0873987080995,1967.0941263749264,1967.5829799170606,1967.5829799170606,1967.6560915000737,1967.6560915000737,1967.6560915000737,1968.0508433750365,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1968.057817166904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,40,up,2,-1,-1,1968.0521865000483,1968.057817166904,1968.5485457079485,1968.5485457079485,1968.6231554169208,1968.6231554169208,1968.6231554169208,1969.0740822919179,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1969.08172091702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,41,up,1,0,0,1969.075096250046,1969.08172091702,1969.5747092498932,1969.5747092498932,1969.6494339169003,1969.6494339169003,1969.6494339169003,1970.9236439580563,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1970.9319233749993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,42,down,0.5,-2.0,-2.0,1970.9246797079686,1970.9319233749993,1971.425686582923,1971.425686582923,1971.4995162920095,1971.4995162920095,1971.4995162920095,1971.969067167025,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1971.9768520828802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,43,up,2,-6,-6,1971.9702785420232,1971.9768520828802,1972.4657381249126,1972.4657381249126,1972.5396767079365,1972.5396767079365,1972.5396767079365,1973.0097280419432,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1973.0152002079412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,44,up,0.5,0.5,0.5,1973.010746582877,1973.0152002079412,1973.5087011670694,1973.5087011670694,1973.5831431669649,1973.5831431669649,1973.5831431669649,1973.984124291921,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1973.9901218749583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,45,up,1,2,2,1973.9846734169405,1973.9901218749583,1974.4819622079376,1974.4819622079376,1974.5534976669587,1974.5534976669587,1974.5534976669587,1975.002938624937,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1975.0150224170648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,46,up,2,1,1,1975.0034021250904,1975.0150224170648,1975.4987582499161,1975.4987582499161,1975.573388833087,1975.573388833087,1975.573388833087,1976.040561541915,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1976.048886375036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,47,down,0.5,-0.5,-0.5,1976.0416273330338,1976.048886375036,1976.5401603749488,1976.5401603749488,1976.6164337499067,1976.6164337499067,1976.6164337499067,1977.2906458750367,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1977.2992328330874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,48,up,0.5,1.0,1.0,1977.2918835419696,1977.2992328330874,1977.782618416939,1977.782618416939,1977.8521645830479,1977.8521645830479,1977.8729376250412,1978.3282915418968,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1978.3351559999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,49,up,1,3,3,1978.3293594170827,1978.3351559999865,1978.8243857498746,1978.8243857498746,1978.8995336669032,1978.8995336669032,1978.9057604998816,1979.3737747499254,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1979.3818012920674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,50,up,0.5,0.0,0.0,1979.3748128330335,1979.3818012920674,1979.8745720828883,1979.8745720828883,1979.9494793328922,1979.9494793328922,1979.9494793328922,1980.8352630420122,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1980.8437510419171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,51,down,1,0,0,1980.8370878330898,1980.8437510419171,1981.3318795829546,1981.3318795829546,1981.406596875051,1981.406596875051,1981.406596875051,1981.818707041908,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1981.8268029580358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,52,up,2,-4,-4,1981.8200995419174,1981.8268029580358,1982.316048916895,1982.316048916895,1982.389425958041,1982.389425958041,1982.389425958041,1983.0675504999235,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1983.0750344169792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,53,down,0.5,-2.5,-2.5,1983.0685377079062,1983.0750344169792,1983.5653440419119,1983.5653440419119,1983.6393230829854,1983.6393230829854,1983.6393230829854,1984.4355287079234,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1984.4445469169877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,54,up,0.5,1.5,1.5,1984.4377607919741,1984.4445469169877,1984.9326968330424,1984.9326968330424,1985.0060297918972,1985.0060297918972,1985.0060297918972,1985.4905782078858,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1985.4984777499922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,55,up,2,-2,-2,1985.4916418329813,1985.4984777499922,1985.9912699998822,1985.9912699998822,1986.0664171250537,1986.0664171250537,1986.0664171250537,1986.9186850420665,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1986.9264292500447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,56,up,0.5,0.5,0.5,1986.9197175418958,1986.9264292500447,1987.4162488749716,1987.4162488749716,1987.4889395420905,1987.4889395420905,1987.4889395420905,1988.1077371248975,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1988.1162334999535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,57,up,0.5,-2.0,-2.0,1988.1088781668805,1988.1162334999535,1988.6079595419578,1988.6079595419578,1988.682947125053,1988.682947125053,1988.682947125053,1989.2575610419735,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1989.2652842919342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,58,down,0.5,2.5,2.5,1989.2585693749133,1989.2652842919342,1989.7578192919027,1989.7578192919027,1989.8332652919926,1989.8332652919926,1989.8332652919926,1990.4018000829965,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1990.41049083299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,59,down,1,-1,-1,1990.4031987919006,1990.41049083299,1990.8996344169136,1990.8996344169136,1990.9816972080152,1990.9816972080152,1990.9816972080152,1991.4338444999885,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1991.4397162080277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,60,down,0.5,2.0,2.0,1991.4349711670075,1991.4397162080277,1991.9322917500976,1991.9322917500976,1992.0032797500025,1992.0032797500025,1992.0032797500025,1992.438386542024,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1992.4483651670162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,61,down,0.5,1.0,1.0,1992.4388745829929,1992.4483651670162,1992.938701374922,1992.938701374922,1993.0151487500407,1993.0151487500407,1993.0151487500407,1993.4077872920316,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1993.4162741668988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,62,down,0.5,-2.5,-2.5,1993.408961124951,1993.4162741668988,1993.9083847498987,1993.9083847498987,1993.9825393329374,1993.9825393329374,1993.9825393329374,1994.4341243330855,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1994.4409675418865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,63,down,0.5,0.0,0.0,1994.4355703329202,1994.4409675418865,1994.931763832923,1994.931763832923,1995.0040381250437,1995.0040381250437,1995.0040381250437,1995.6683951250743,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1995.6768183328677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,64,up,0.5,-0.5,-0.5,1995.6695547499694,1995.6768183328677,1996.1651250000577,1996.1651250000577,1996.239374625031,1996.239374625031,1996.239374625031,1996.9900574169587,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1996.998424124904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,65,down,1,-3,-3,1996.9913570829667,1996.998424124904,1997.4919920000248,1997.4919920000248,1997.56626541703,1997.56626541703,1997.56626541703,1998.017476625042,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1998.024846999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,66,up,0.5,1.5,1.5,1998.018474624958,1998.024846999906,1998.5079520829022,1998.5079520829022,1998.5826672920957,1998.5826672920957,1998.5888581669424,1999.0183357500937,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1999.026581583079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,67,down,0.5,-0.5,-0.5,1999.0196457919665,1999.026581583079,1999.5162007079925,1999.5162007079925,1999.5890593330842,1999.5890593330842,1999.5890593330842,2000.5434929169714,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2000.5489781668875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,68,down,0.5,1.5,1.5,2000.5445215830114,2000.5489781668875,2001.041564666899,2001.041564666899,2001.11615479202,2001.11615479202,2001.1222257919144,2001.667742874939,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2001.6758585830685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,69,up,0.5,-2.0,-2.0,2001.6693402500823,2001.6758585830685,2002.166105417069,2002.166105417069,2002.238896667026,2002.238896667026,2002.238896667026,2002.734125707997,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2002.7416538330726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,70,down,1,-4,-4,2002.7350864580367,2002.7416538330726,2003.2321240000892,2003.2321240000892,2003.3065429579,2003.3065429579,2003.3065429579,2003.7916127499193,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2003.7994825830683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,71,up,0.5,0.0,0.0,2003.79272570787,2003.7994825830683,2004.2912697079591,2004.2912697079591,2004.3661048330832,2004.3661048330832,2004.3661048330832,2005.0158561670687,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2005.0204345420934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,72,down,0.5,-2.5,-2.5,2005.016914458014,2005.0204345420934,2005.5078537499066,2005.5078537499066,2005.5827407920733,2005.5827407920733,2005.5889827080537,2006.4239617080893,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2006.431767999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,73,down,0.5,1.0,1.0,2006.4249660829082,2006.431767999893,2006.9252524999902,2006.9252524999902,2006.999541166937,2006.999541166937,2006.999541166937,2007.5183227080852,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2007.5261730419006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,74,up,0.5,-3.5,-3.5,2007.5195245419163,2007.5261730419006,2008.0161023330875,2008.0161023330875,2008.088695500046,2008.088695500046,2008.088695500046,2008.5024546668865,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2008.5111012919806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,75,up,0.5,2.0,2.0,2008.5041811249685,2008.5111012919806,2008.9994478330482,2008.9994478330482,2009.0720636670012,2009.0720636670012,2009.0720636670012,2009.5851168329827,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
