center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,text_9.started,surround_practice.started,center_practice.started,text_9.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,key_resp_7.started,practice_feedback.stopped,practice_no_time.key_resp_7.keys,practice_no_time.key_resp_7.rt,practice_no_time.key_resp_7.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,text_10.started,surround_practice_2.started,center_practice_2.started,text_10.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_timed.key_resp_7.keys,practice_timed.key_resp_7.rt,practice_timed.key_resp_7.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,text_2.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,text_2.stopped,trial.stopped,trials.response,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,179.03594291605987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.05,-0.05,,179.0271783330245,179.03594291605987,179.03594291605987,179.5193867,179.5193867,179.59087320801336,179.59087320801336,179.60277316602878,179.52408295799978,181.02621908299625,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,181.03598283301108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.85,-0.85,30,181.0264010410756,181.03598283301108,181.03598283301108,181.51936887507327,181.51936887507327,181.59065700008068,181.59065700008068,181.6026594999712,181.52398612501565,182.07161762507167,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,182.07551658304874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-0.65,-0.65,-30,182.0717834159732,182.07551658304874,182.07551658304874,182.56934333301615,182.56934333301615,182.64293783297762,182.64293783297762,182.64293783297762,182.57601212500595,183.15481774997897,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,183.15752158302348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.2,-1.2,-30,183.15498983301222,183.15752158302348,183.15752158302348,183.65257487504277,183.65257487504277,183.72412837506272,183.72412837506272,183.72412837506272,183.65257487504277,184.15975325007457,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,184.16936699999496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.55,-0.55,,184.1599338,184.16936699999496,184.16936699999496,184.65267033304553,184.65267033304553,184.72375045798253,184.72375045798253,184.73593941598665,184.6574272500584,185.2715564579703,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,185.2760054579703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.15,-0.15,,185.27173866599333,185.2760054579703,185.2760054579703,185.76933350006584,185.76933350006584,185.84171304106712,185.84171304106712,185.84171304106712,185.7759432500461,186.67152641597204,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,186.6757089580642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.15,-0.15,30,186.67170579102822,186.6757089580642,186.6757089580642,187.1692982079694,187.1692982079694,187.24252420803532,187.24252420803532,187.24252420803532,187.17649800004438,190.2548255000729,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,190.25840716599487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.75,-0.75,30,190.25499908300117,190.25840716599487,190.25840716599487,190.75271345803048,190.75271345803048,190.82403750007506,190.82403750007506,190.82403750007506,190.75271345803048,191.3547867910238,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,191.35825612500776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-0.55,-0.55,-30,191.35496266605332,191.35825612500776,191.35825612500776,191.8525942909764,191.8525942909764,191.9234452500241,191.9234452500241,191.9234452500241,191.8525942909764,192.6715944580501,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,192.67602295801044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.45,-0.45,,192.6717787500238,192.67602295801044,192.67602295801044,193.16921383305453,193.16921383305453,193.24266912497114,193.24266912497114,193.24266912497114,193.17573395802174,195.94945533305872,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,195.9533265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1.1,-1.1,-30,195.94964033307042,195.9533265,195.9533265,196.44280766602606,196.44280766602606,196.51925374998245,196.51925374998245,196.5239830830833,196.44280766602606,197.15490137506276,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,197.15843304106966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-1,-1,-30,197.1551051250426,197.15843304106966,197.15843304106966,197.6525370000163,197.6525370000163,197.72369295801036,197.72369295801036,197.72369295801036,197.6525370000163,199.2451936249854,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,199.25266529107466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.35,-0.35,,199.24538162501995,199.25266529107466,199.25266529107466,199.74264012498315,199.74264012498315,199.81934429099783,199.81934429099783,199.81934429099783,199.74264012498315,200.33820979099255,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,200.3431831659982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.65,-0.65,30,200.33838729106355,200.3431831659982,200.3431831659982,200.83599050005432,200.83599050005432,200.9093973330455,200.9093973330455,200.9093973330455,200.84258983307518,201.85931508301292,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,201.86930808296893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,-0.05,-0.05,,201.85948066599667,201.86930808296893,201.86930808296893,202.35259412508458,202.35259412508458,202.42392354097683,202.42392354097683,202.43598716601264,202.35718662501313,203.20491091604345,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,203.2093844159972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.25,-0.25,30,203.20509566599503,203.2093844159972,203.2093844159972,203.70253816607874,203.70253816607874,203.77578141598497,203.77578141598497,203.77578141598497,203.70897420798428,204.32152500003576,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,204.32417795807123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-0.45,-0.45,-30,204.32172883301973,204.32417795807123,204.32417795807123,204.8192772080656,204.8192772080656,204.89058458304498,204.89058458304498,204.89058458304498,204.8192772080656,208.2119230000535,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,208.2193198329769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,0.1,-0.35,-0.35,-30,208.21210666606203,208.2193198329769,208.2193198329769,208.70854966598563,208.70854966598563,208.7858666,208.7858666,208.7858666,208.70854966598563,209.53809966600966,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,209.5429752910277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,0.1,0.049999999999999906,0.049999999999999906,,209.53827400004957,209.5429752910277,209.5429752910277,210.03600712504704,210.03600712504704,210.10943395807408,210.10943395807408,210.10943395807408,210.04248612502124,211.11179495800752,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,211.11919700005092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-0.9,-0.9,-30,211.11211708304472,211.11919700005092,211.11919700005092,211.60937987500802,211.60937987500802,211.68599658308085,211.68599658308085,211.68599658308085,211.60937987500802,212.2382070000749,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,212.2427210410824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.55,-0.55,30,212.23838629107922,212.2427210410824,212.2427210410824,212.7360350410454,212.7360350410454,212.80903341597877,212.80903341597877,212.80903341597877,212.74175200005993,213.52638012508396,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,213.53587416606024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.25,-0.25,,213.5265575000085,213.53587416606024,213.53587416606024,214.0193089999957,214.0193089999957,214.09054058301263,214.09054058301263,214.1026698750211,214.02425745804794,216.6457124,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,216.65260220807977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,0.1,-0.15,-0.15,30,216.64590433298144,216.65260220807977,216.65260220807977,217.14275237498805,217.14275237498805,217.21926191600505,217.21926191600505,217.21926191600505,217.14275237498805,217.77828850003425,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,217.78590566606726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.45,-0.45,30,217.77848391607404,217.78590566606726,217.78590566606726,218.27551050006878,218.27551050006878,218.35254762507975,218.35254762507975,218.35254762507975,218.27551050006878,218.81170537497383,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,218.81930070801172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-0.8,-0.8,-30,218.8118762500817,218.81930070801172,218.81930070801172,219.30905754107516,219.30905754107516,219.38596054108348,219.38596054108348,219.38596054108348,219.30905754107516,219.8443284580717,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,219.8526362910634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.15,-0.15,,219.84450754104182,219.8526362910634,219.8526362910634,220.3426871,220.3426871,220.41914216603618,220.41914216603618,220.41914216603618,220.3426871,221.03805016598199,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,221.04320583306253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.35,-0.35,30,221.0382438750239,221.04320583306253,221.04320583306253,221.53593416605145,221.53593416605145,221.60949054104276,221.60949054104276,221.60949054104276,221.54270341608208,222.94477962504607,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,222.95263254106976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,0.1,-0.05,-0.05,,222.94495033298153,222.95263254106976,222.95263254106976,223.4428326250054,223.4428326250054,223.51929099997506,223.51929099997506,223.51929099997506,223.4428326250054,224.27132075000554,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,224.27566450007726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-0.7,-0.7,-30,224.27151233307086,224.27566450007726,224.27566450007726,224.76925350003876,224.76925350003876,224.8423047499964,224.8423047499964,224.8423047499964,224.77573945804033,227.3052130410215,1,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,227.30895716603845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,0.1,-0.8,-0.8,-30,227.30547137500253,227.30895716603845,227.30895716603845,227.80250258301385,227.80250258301385,227.87608375004493,227.87608375004493,227.87608375004493,227.8090496250661,228.43827362498268,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,228.44259474996943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,0.1,-0.45,-0.45,30,228.43846137507353,228.44259474996943,228.44259474996943,228.93586099997628,228.93586099997628,229.00888604100328,229.00888604100328,229.00888604100328,228.94306504097767,229.7267332500778,0,,,,,,,,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.72679633297957,229.7359455410624,229.7359455410624,231.1787017500028,space,1.4399889999767765,None,701215,001,2025-08-14_13h31.56.552,tilt_staircase,2024.2.4,None,2025-08-14 13h33.50.153449 -0700
