center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,589.3644991668407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,36,up,1,0,0,,589.3574202919845,589.3644991668407,589.8474607500248,589.8474607500248,589.93208016688,589.9208577498794,589.9208577498794,590.4006866668351,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,590.4088339998852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,37,up,2,6,6,30,590.4017980420031,590.4088339998852,590.8980703339912,590.8980703339912,590.9720679589082,590.9720679589082,590.9720679589082,591.4591202088632,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,591.4646521669347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,38,up,2,-8,-8,-30,591.4601147088688,591.4646521669347,591.9572348338552,591.9572348338552,592.0319662918337,592.0319662918337,592.0319662918337,592.5232878339011,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,592.5315088338684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,39,up,2,-1,-1,,592.5243308339268,592.5315088338684,593.02472158405,593.02472158405,593.0982178749982,593.0982178749982,593.0982178749982,593.6737948339432,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,593.6819775840268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,40,down,2,8,8,30,593.6753754999954,593.6819775840268,594.17451058398,594.17451058398,594.2530473340303,594.2530473340303,594.2530473340303,594.7675790418871,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,594.7762232499663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,41,down,0.5,-7.0,-7.0,-30,594.7692743339576,594.7762232499663,595.2647032500245,595.2647032500245,595.3383503339719,595.3383503339719,595.3383503339719,595.8011646249797,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,595.8090845840052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,42,up,0.5,-6.5,-6.5,-30,595.8024072919507,595.8090845840052,596.2975553339347,596.2975553339347,596.3728415840305,596.3728415840305,596.3728415840305,596.9253242090344,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,596.9307658339385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,43,down,2,6,6,30,596.9263565838337,596.9307658339385,597.4236413338222,597.4236413338222,597.5048595420085,597.4989973339252,597.4989973339252,598.0676512918435,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,598.0730637919623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,44,down,1,5,5,30,598.0682416248601,598.0730637919623,598.5656026669312,598.5656026669312,598.6381835418288,598.6381835418288,598.6381835418288,599.4259271249175,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,599.431395374937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,45,down,1,-9,-9,-30,599.4270237500314,599.431395374937,599.9239284999203,599.9239284999203,600.0049218339846,599.9986602088902,599.9986602088902,600.7234317499679,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,600.731692958856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,46,up,1,1,1,,600.7245292919688,600.731692958856,601.2226105839945,601.2226105839945,601.2990493339021,601.2990493339021,601.2990493339021,601.7669408340007,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,601.7748457498383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,47,down,1,-2,-2,,601.7680516249966,601.7748457498383,602.2642938748468,602.2642938748468,602.336171124829,602.336171124829,602.336171124829,602.7999732499011,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,602.8049922089558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,48,up,0.5,-6.0,-6.0,-30,602.8007039169315,602.8049922089558,603.2982238749973,603.2982238749973,603.3711039589252,603.3711039589252,603.3711039589252,603.7231414590497,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,603.7318782089278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,49,down,0.5,0.5,0.5,,603.7243595418986,603.7318782089278,604.2233868748881,604.2233868748881,604.2988767500501,604.2988767500501,604.2988767500501,604.9007824170403,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,604.9091159170493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,50,up,0.5,-1.5,-1.5,,604.9021038748324,604.9091159170493,605.3976058338303,605.3976058338303,605.4692382500507,605.4692382500507,605.4692382500507,605.7337463749573,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,605.7418299168348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,51,down,1,4,4,30,605.7348662088625,605.7418299168348,606.2318851249292,606.2318851249292,606.3051821249537,606.3051821249537,606.3051821249537,607.2227720839437,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,607.2309331670403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,52,down,2,4,4,30,607.223804624984,607.2309331670403,607.7244922090322,607.7244922090322,607.798596791923,607.798596791923,607.798596791923,608.3388562088367,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,608.3473891250324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,53,up,0.5,-8.5,-8.5,-30,608.3398757919203,608.3473891250324,608.8307900838554,608.8307900838554,608.9152917498723,608.9042585419957,608.9042585419957,609.4556053339038,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,609.464050458977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,54,down,0.5,0.0,0.0,,609.4566214168444,609.464050458977,609.9563897498883,609.9563897498883,610.0318520839792,610.0318520839792,610.0318520839792,610.5263734168839,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,610.5320622918662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,55,up,0.5,-8.0,-8.0,-30,610.5277200420387,610.5320622918662,611.0236361669376,611.0236361669376,611.1047693339642,611.0987113749143,611.0987113749143,612.0061572918203,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,612.0142484589014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,56,up,0.5,-1.0,-1.0,,612.0072131250054,612.0142484589014,612.5051809169818,612.5051809169818,612.5811009998433,612.5811009998433,612.5811009998433,613.0177435840014,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,613.0266141248867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,57,up,1,5,5,30,613.0191534999758,613.0266141248867,613.5153488749638,613.5153488749638,613.5874106248375,613.5874106248375,613.5874106248375,614.2003075419925,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,614.2085462498944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,58,down,1,3,3,30,614.2016967500094,614.2085462498944,614.6975067500025,614.6975067500025,614.7723252919968,614.7723252919968,614.7723252919968,615.1838127919473,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,615.191310999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,59,down,0.5,-6.5,-6.5,-30,615.1848854590207,615.191310999915,615.6808434999548,615.6808434999548,615.7548793340102,615.7548793340102,615.7548793340102,616.5012112918776,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,616.5102787918877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,60,down,0.5,4.5,4.5,30,616.5029855000321,616.5102787918877,616.9985481668264,616.9985481668264,617.0717504168861,617.0717504168861,617.0717504168861,617.6738922498189,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,617.6983342499007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,61,up,0.5,-6.0,-6.0,-30,617.674981249962,617.6983342499007,618.1734162089415,618.1734162089415,618.2484550420195,618.2484550420195,618.2484550420195,618.5676201249007,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,618.5761022090446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,62,up,0.5,-7.5,-7.5,-30,618.5690019999165,618.5761022090446,619.0641604999546,619.0641604999546,619.1365525838919,619.1365525838919,619.1365525838919,620.1065718750469,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,620.115215125028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,63,up,0.5,3.5,3.5,30,620.107879291987,620.115215125028,620.6055390839465,620.6055390839465,620.6816491668578,620.6816491668578,620.6816491668578,621.2178845838644,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,621.2271217920352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,64,down,0.5,-1.5,-1.5,,621.2198327088263,621.2271217920352,621.7140845840331,621.7140845840331,621.7884807088412,621.7884807088412,621.7884807088412,622.1236954168417,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,622.1344287919346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,65,down,0.5,-0.5,-0.5,,622.1255114998203,622.1344287919346,622.6237468339968,622.6237468339968,622.6984996248502,622.6984996248502,622.6984996248502,623.2049529589713,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,623.2140253339894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,66,up,0.5,4.0,4.0,30,623.2059872089885,623.2140253339894,623.7066607919987,623.7066607919987,623.781937916996,623.781937916996,623.781937916996,624.0160323339514,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,624.0235110418871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,67,up,0.5,5.0,5.0,30,624.0170094589703,624.0235110418871,624.5067282088567,624.5067282088567,624.5879853749648,624.5817913338542,624.5817913338542,625.0173505418934,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,625.0261440419126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,68,down,0.5,-6.5,-6.5,-30,625.0187803339213,625.0261440419126,625.5144180839416,625.5144180839416,625.5877933748998,625.5877933748998,625.5877933748998,626.3730416249018,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,626.3808914169203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,69,down,0.5,-1.0,-1.0,,626.3740217499435,626.3808914169203,626.8744574999437,626.8744574999437,626.9485209588893,626.9485209588893,626.9485209588893,627.4227684170473,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,627.4310024168808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,70,up,0.5,-7.0,-7.0,-30,627.4241920839995,627.4310024168808,627.9235205419827,627.9235205419827,627.9983878338244,627.9983878338244,627.9983878338244,628.5338607088197,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,628.5417843339965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,71,down,0.5,-2.0,-2.0,,628.5349088748917,628.5417843339965,629.0313407499343,629.0313407499343,629.1050380000379,629.1050380000379,629.1050380000379,629.366353749996,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,629.3723788338248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,72,up,0.5,5.5,5.5,30,629.367463249946,629.3723788338248,629.8651564589236,629.8651564589236,629.9381846250035,629.9381846250035,629.9381846250035,630.4355497919023,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,630.4439920838922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,73,down,0.5,-2.5,-2.5,,630.43680983386,630.4439920838922,630.9312445418909,630.9312445418909,631.0047343750484,631.0047343750484,631.0047343750484,631.5172481250484,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,631.525085833855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,74,up,0.5,4.5,4.5,30,631.5184763339348,631.525085833855,632.0143740838394,632.0143740838394,632.0847038750071,632.0847038750071,632.0847038750071,633.6565426669549,1,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,633.6650751249399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,75,up,0.5,-0.5,-0.5,,633.6577503748704,633.6650751249399,634.1579185000155,634.1579185000155,634.2322287089191,634.2322287089191,634.2322287089191,634.8736399589106,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,634.8980558749754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,76,up,0.5,-6.0,-6.0,-30,634.8752187918872,634.8980558749754,635.3740719999187,635.3740719999187,635.4483816670254,635.4483816670254,635.4483816670254,636.2650776249357,0,,,,,,,,,,,,,,,gabriel,001,2025-08-18_15h47.50.623,tilt_staircase,2024.2.4,None,2025-08-18 15h48.06.927580 -0400,
