center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,text_11.started,surround_practice.stopped,center_practice.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,247.26772141607944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,117,up,0.5,0.5,,247.26129087503068,247.26772141607944,247.75953908299562,247.75953908299562,247.83547975006513,247.83547975006513,247.83547975006513,248.8272764160065,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,248.8347687079804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,118,up,0.5,0.5,,248.82843487500213,248.8347687079804,249.32589075004216,249.32589075004216,249.40167183300946,249.40167183300946,249.40167183300946,251.6532625410473,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,251.66017262497917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,119,up,0.5,-1.5,-15,251.65425516606774,251.66017262497917,252.1433885410661,252.1433885410661,252.21830954100005,252.21830954100005,252.22428475006018,253.1089703750331,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,253.1174515830353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,120,down,0.5,0,,253.10992704099044,253.1174515830353,253.60937924997415,253.60937924997415,253.6855188329937,253.6855188329937,253.6855188329937,254.67873675003648,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,254.6842757500708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,121,down,0.5,-2,-15,254.67966170806903,254.6842757500708,255.1759489160031,255.1759489160031,255.25223450001795,255.25223450001795,255.25223450001795,256.02097295806743,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,256.02809525001794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,122,up,0.5,-1.5,-15,256.0219284,256.02809525001794,256.5181885000784,256.5181885000784,256.5914153,256.5914153,256.5914153,257.1360036659753,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,257.143398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,123,down,0.5,2,15,257.13713699998334,257.143398,257.62544920807704,257.62544920807704,257.70230291597545,257.70230291597545,257.7079746660311,260.6378172499826,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,260.6453145829728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,124,down,0.5,0,,260.63878008304164,260.6453145829728,261.13476433302276,261.13476433302276,261.20609091606457,261.20609091606457,261.20609091606457,261.7388474160107,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,261.7439065000508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,125,down,0.5,1.5,15,261.73933683300857,261.7439065000508,262.2346580410376,262.2346580410376,262.3074730000226,262.3074730000226,262.3074730000226,263.17088183306623,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,263.1783338750247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,126,up,0.5,2,15,263.1719213749748,263.1783338750247,263.6677933749743,263.6677933749743,263.74166549998336,263.74166549998336,263.74166549998336,264.3264979160158,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,264.33401812508237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,127,up,0.5,0.5,,264.3277267910307,264.33401812508237,264.82578262500465,264.82578262500465,264.9016411660705,264.9016411660705,264.9016411660705,265.4764631660655,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,265.4841556660831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,128,down,0.5,-2,-15,265.47739383298904,265.4841556660831,265.97616529103834,265.97616529103834,266.0522470410215,266.0522470410215,266.0522470410215,267.1091696660733,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,267.1174037080491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,129,down,0.5,1.5,15,267.1100838750135,267.1174037080491,267.6080248330254,267.6080248330254,267.6847233750159,267.6847233750159,267.6847233750159,270.8537836250616,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,270.8617177500855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,130,up,0.5,0.5,,270.8553513750667,270.8617177500855,271.3508215410402,271.3508215410402,271.42309479101095,271.42309479101095,271.42309479101095,272.61129466607235,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,272.61753175000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,131,down,0.5,-2.5,-15,272.61228787503205,272.61753175000194,273.10986054106615,273.10986054106615,273.1856138330186,273.1856138330186,273.1856138330186,273.6861800410552,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,273.6934249160113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,132,down,0.5,0,,273.68712645804044,273.6934249160113,274.1764644160867,274.1764644160867,274.25216733303387,274.25216733303387,274.25813133304473,275.3285029580584,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,275.33420504105743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,133,up,0.5,2.5,15,275.3294752910733,275.33420504105743,275.8264364,275.8264364,275.90213783306535,275.90213783306535,275.90213783306535,277.004624,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,277.01252783299424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,134,down,0.5,1,15,277.00614204106387,277.01252783299424,277.5022058750037,277.5022058750037,277.57533908297773,277.57533908297773,277.57533908297773,278.4708615409909,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,278.47839720803313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,135,down,0.5,-2.5,-15,278.47184712497983,278.47839720803313,278.96791891602334,278.96791891602334,279.0413136250572,279.0413136250572,279.0413136250572,280.30328495800495,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,280.30896320799366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,23,136,down,0.5,-3,-15,280.3044164159801,280.30896320799366,280.8010273750406,280.8010273750406,280.87297479098197,280.87297479098197,280.87297479098197,281.5761337080039,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,281.5843159999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,23,137,up,0.5,1,,281.5771607910283,281.5843159999931,282.07637370808516,282.07637370808516,282.1513040410355,282.1513040410355,282.1513040410355,282.7266935830703,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,282.7344435410341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,24,138,down,0.5,2,15,282.7277248330647,282.7344435410341,283.2261381660355,283.2261381660355,283.3015680409735,283.3015680409735,283.3015680409735,283.8762262080563,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,283.8840446660761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,139,up,0.5,0.5,,283.87675304105505,283.8840446660761,284.3765167500824,284.3765167500824,284.45220275002066,284.45220275002066,284.45220275002066,286.58698729099706,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,286.5944183750544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,140,up,0.5,1.5,15,286.5880112909945,286.5944183750544,287.08488058298826,287.08488058298826,287.1581379,287.1581379,287.1581379,289.25327175005805,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,289.26077537506353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,141,up,0.5,-2.5,-15,289.2543957909802,289.26077537506353,289.75211729097646,289.75211729097646,289.8221079580253,289.8221079580253,289.8221079580253,290.7260246659862,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,290.73406870802864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,142,down,0.5,0.5,,290.72724154102616,290.73406870802864,291.2262740409933,291.2262740409933,291.3014763330575,291.3014763330575,291.3014763330575,292.1875977499876,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,292.19527516607195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,143,down,0.5,-3,-15,292.18876916600857,292.19527516607195,292.68477604107466,292.68477604107466,292.7566260830499,292.7566260830499,292.7566260830499,293.3705774580594,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,293.37816491606645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,144,up,0.5,1,,293.37195187504403,293.37816491606645,293.86884500004817,293.86884500004817,293.94099937507417,293.94099937507417,293.94099937507417,294.6620305000106,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,294.6678677080199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,145,up,0.5,-2.5,-15,294.66330037498847,294.6678677080199,295.159377,295.159377,295.23489129100926,295.23489129100926,295.23489129100926,296.32888545806054,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,296.3340365830809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,146,up,0.5,2,15,296.32982458302286,296.3340365830809,296.8260628749849,296.8260628749849,296.9021243749885,296.9021243749885,296.90823250007816,298.18731725006364,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,298.1952645829879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,25,147,down,0.5,0,,298.18867408297956,298.1952645829879,298.6854593330063,298.6854593330063,298.7582000410184,298.7582000410184,298.7582000410184,299.4205903330585,0,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,299.42830812500324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,148,up,0.5,-2,-15,299.4216627080459,299.42830812500324,299.9190812080633,299.9190812080633,299.99163020798005,299.99163020798005,299.99163020798005,300.6035405410221,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,300.6111032910412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,149,up,0.5,2.5,15,300.60452520800754,300.6111032910412,301.10214454098605,301.10214454098605,301.1751087909797,301.1751087909797,301.1751087909797,301.90339200000744,1,,,,,,,,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.90355500008445,301.9126315000467,301.9126315000467,303.12503250001464,right,1.2099665829446167,None,343263,001,2025-08-14_20h51.56.267,tilt_staircase,2024.2.4,None,2025-08-14 20h52.14.723332 -0700
