center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,-15.0,,558,558,0,,,,,100,0,,,,,c-2,negs,1.0,period,2.256463875004556,None,None,,,,,,,,,,,0,558,558,405,1263.974107832997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.9651815000107,1263.974107832997,1264.9566304999753,1264.9566304999753,1264.9566304999753,1265.0286203330033,1265.0286203330033,1265.0286203330033,1266.242742958013,period,2.256463875004556,None,1266.2428678750293,1266.2429253750015,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,559,559,0,,,,,100,0,,,,,c+6,poss,1.0,z,2.3530649159802124,None,None,,,,,,,,,,,0,559,559,194,1266.2541827909881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.2454680830124,1266.2541827909881,1267.2402942500194,1267.2402942500194,1267.2402942500194,1267.3121908329776,1267.3121908329776,1267.3121908329776,1268.6102507080068,z,2.3530649159802124,None,1268.610397749988,1268.610457999981,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,560,560,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.936403125000652,None,None,,,,,,,,,,,0,560,560,461,1268.6222140000318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.6129003330134,1268.6222140000318,1269.8567152909818,1269.8567152909818,1269.8567152909818,1269.9290507499827,1269.9290507499827,1269.9290507499827,1270.5650126250111,period,1.936403125000652,None,1270.565114957979,1270.5651647080085,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
8,15.0,,561,561,0,,,,,100,0,,,,,c+8,poss,0.5,period,2.798284624994267,None,None,,,,,,,,,,,0,561,561,210,1270.5762525000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.5671247499995,1270.5762525000027,1271.065954041027,1271.065954041027,1271.065954041027,1271.1406032909872,1271.1406032909872,1271.1406032909872,1273.3771819579997,period,2.798284624994267,None,1273.377290332981,1273.3773373329896,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,562,562,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8359451250289567,None,None,,,,,,,,,,,0,562,562,33,1273.38819233299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.3794564160053,1273.38819233299,1274.6231799160014,1274.6231799160014,1274.6231799160014,1274.6969324160018,1274.6969324160018,1274.6969324160018,1275.2269322079956,z,1.8359451250289567,None,1275.2270959159941,1275.2271605000133,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,563,563,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.9410448329872452,None,None,,,,,,,,,,,0,563,563,665,1275.2396219579969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.230592790991,1275.2396219579969,1276.473681250005,1276.473681250005,1276.473681250005,1276.5467269159853,1276.5467269159853,1276.5467269159853,1277.1931231659837,period,1.9410448329872452,None,1277.1932560830028,1277.1933143329807,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,564,564,0,,,,,100,0,,,,,c-2,poss,1.0,z,2.85010483302176,None,None,,,,,,,,,,,0,564,564,29,1277.2046142910258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.1956283749896,1277.2046142910258,1278.1903955829912,1278.1903955829912,1278.1903955829912,1278.2622952079982,1278.2622952079982,1278.2622952079982,1280.0587550830096,z,2.85010483302176,None,1280.0588808750035,1280.0589374999981,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,565,565,0,,,,,100,0,,,,,c-8,negs,1.25,z,2.157225582981482,None,None,,,,,,,,,,,0,565,565,288,1280.069718750019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.0609145410126,1280.069718750019,1281.307118375029,1281.307118375029,1281.307118375029,1281.3797653749934,1281.3797653749934,1281.3797653749934,1282.232371791033,z,2.157225582981482,None,1282.2325019160053,1282.2325592080015,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,0.0,,566,566,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.49273954203818,None,None,,,,,,,,,,,0,566,566,568,1282.2432847910095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.2345271250233,1282.2432847910095,1283.2337904580054,1283.2337904580054,1283.2337904580054,1283.3076671250165,1283.3076671250165,1283.3076671250165,1283.7432993749972,z,1.49273954203818,None,1283.7434227499762,1283.7434807909885,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,0.0,,567,567,0,,,,,0,100,,,,,c+0,noss,0.75,z,2.9772264159983024,None,None,,,,,,,,,,,0,567,567,604,1283.7540417080163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.7455132500036,1283.7540417080163,1284.490591290989,1284.490591290989,1284.490591290989,1284.5624574579997,1284.5624574579997,1284.5624574579997,1286.7434156250092,z,2.9772264159983024,None,1286.7435462080175,1286.743605124997,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
8,15.0,,568,568,0,,,,,100,0,,,,,c+8,poss,1.25,z,3.170353958965279,None,None,,,,,,,,,,,0,568,568,245,1286.7544349160162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.7457093329867,1286.7544349160162,1287.9906550410087,1287.9906550410087,1287.9906550410087,1288.0639930409961,1288.0639930409961,1288.0639930409961,1289.927882958029,z,3.170353958965279,None,1289.928039958002,1289.9281032910221,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,569,569,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.29500054102391,None,None,,,,,,,,,,,0,569,569,101,1289.9391727499897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.9303331659758,1289.9391727499897,1290.6740115000284,1290.6740115000284,1290.6740115000284,1290.7461928330013,1290.7461928330013,1290.7461928330013,1291.2442795829847,z,1.29500054102391,None,1291.24442170799,1291.2444830000168,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,570,570,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.2482263330020942,None,None,,,,,,,,,,,0,570,570,519,1291.2560056659859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.2470595830237,1291.2560056659859,1291.9907496660016,1291.9907496660016,1291.9907496660016,1292.0637257079943,1292.0637257079943,1292.0637257079943,1292.510607165983,z,1.2482263330020942,None,1292.510773874994,1292.5108332079835,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,571,571,0,,,,,100,0,,,,,c+6,poss,1.25,z,1.8419486249913462,None,None,,,,,,,,,,,0,571,571,202,1292.5222932909965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.5131973749958,1292.5222932909965,1293.757541915984,1293.757541915984,1293.757541915984,1293.8298909160076,1293.8298909160076,1293.8298909160076,1294.3753305830178,z,1.8419486249913462,None,1294.37544087501,1294.3754872499849,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-6,-15.0,,572,572,0,,,,,100,0,,,,,c-6,negs,1.25,period,1.9478684580535628,None,None,,,,,,,,,,,0,572,572,332,1294.3829463750008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.3775515829911,1294.3829463750008,1295.6172488750308,1295.6172488750308,1295.6172488750308,1295.691437957983,1295.691437957983,1295.691437957983,1296.333883083018,period,1.9478684580535628,None,1296.3340191250318,1296.3340766659821,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,573,573,0,,,,,100,0,,,,,c-2,negs,1.25,z,2.024297291005496,None,None,,,,,,,,,,,0,573,573,410,1296.344460666005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.3361746660084,1296.344460666005,1297.5835400409997,1297.5835400409997,1297.5835400409997,1297.657042249979,1297.657042249979,1297.657042249979,1298.3770772910211,z,2.024297291005496,None,1298.3772060829797,1298.3772640830139,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,574,574,0,,,,,100,0,,,,,c+2,poss,0.5,z,1.1785291249980219,None,None,,,,,,,,,,,0,574,574,89,1298.388706416008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.3796067910152,1298.388706416008,1298.8744310410111,1298.8744310410111,1298.8744310410111,1298.9466155830305,1298.9466155830305,1298.9466155830305,1299.5771742910147,z,1.1785291249980219,None,1299.5773052080185,1299.577362416021,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,575,575,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.7980975420214236,None,None,,,,,,,,,,,0,575,575,78,1299.5884747080272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.5796744580148,1299.5884747080272,1300.824382166029,1300.824382166029,1300.824382166029,1300.8965149580035,1300.8965149580035,1300.8965149580035,1301.3939451249898,z,1.7980975420214236,None,1301.3941215410014,1301.3941962909885,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,576,576,0,,,,,100,0,,,,,c+0,negs,0.75,z,1.6869746670126915,None,None,,,,,,,,,,,0,576,576,438,1301.405673915986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.396858333028,1301.405673915986,1302.1410540409852,1302.1410540409852,1302.1410540409852,1302.2124442079803,1302.2124442079803,1302.2124442079803,1303.106424208032,z,1.6869746670126915,None,1303.1065316660097,1303.106576916005,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,577,577,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.651361458003521,None,None,,,,,,,,,,,0,577,577,69,1303.1140246660216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.1085797499982,1303.1140246660216,1304.1007348329877,1304.1007348329877,1304.1007348329877,1304.17504487501,1304.17504487501,1304.17504487501,1304.7773042499903,z,1.651361458003521,None,1304.7774283330073,1304.7774837079924,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,578,578,0,,,,,0,100,,,,,c+4,noss,1.25,z,2.9574742089607753,None,None,,,,,,,,,,,0,578,578,708,1304.7879645830253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.7795312079834,1304.7879645830253,1306.0245400409913,1306.0245400409913,1306.0245400409913,1306.096903000027,1306.096903000027,1306.096903000027,1307.7501458749757,z,2.9574742089607753,None,1307.7502774579916,1307.7503356660018,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,579,579,0,,,,,100,0,,,,,c+6,poss,0.75,z,1.6509574169758707,None,None,,,,,,,,,,,0,579,579,182,1307.7611295410316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.7525546249817,1307.7611295410316,1308.5012761660037,1308.5012761660037,1308.5012761660037,1308.575270958012,1308.575270958012,1308.575270958012,1309.416810374998,z,1.6509574169758707,None,1309.4169373330078,1309.4169975410332,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,580,580,0,,,,,0,100,,,,,c+2,noss,0.5,period,4.07342150004115,None,None,,,,,,,,,,,0,580,580,632,1309.427669083001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.4191103749909,1309.427669083001,1309.9173601660295,1309.9173601660295,1309.9173601660295,1309.991904125025,1309.991904125025,1309.991904125025,1313.510855624976,period,4.07342150004115,None,1313.5110210410203,1313.5110899999854,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,581,581,0,,,,,0,100,,,,,c+2,noss,1.0,period,3.255039207986556,None,None,,,,,,,,,,,0,581,581,652,1313.5229776250198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.5140651250258,1313.5229776250198,1314.5081659160205,1314.5081659160205,1314.5081659160205,1314.5803828330245,1314.5803828330245,1314.5803828330245,1316.7837159999763,period,3.255039207986556,None,1316.7838589579915,1316.7839166250196,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,582,582,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.955604416958522,None,None,,,,,,,,,,,0,582,582,460,1316.7953518329887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.7870229579858,1316.7953518329887,1318.0338831659756,1318.0338831659756,1318.0338831659756,1318.108772333013,1318.108772333013,1318.108772333013,1318.7607826659805,period,1.955604416958522,None,1318.7609132080106,1318.760970207979,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,583,583,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.3034710829961114,None,None,,,,,,,,,,,0,583,583,678,1318.7721476249862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.7634190000244,1318.7721476249862,1319.257253458025,1319.257253458025,1319.257253458025,1319.3307738330332,1319.3307738330332,1319.3307738330332,1320.078110790986,period,1.3034710829961114,None,1320.078242083022,1320.0782983750105,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,584,584,0,,,,,100,0,,,,,c-8,negs,0.5,period,3.3281444999738596,None,None,,,,,,,,,,,0,584,584,262,1320.0894209999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.0806028330117,1320.0894209999824,1320.574498291011,1320.574498291011,1320.574498291011,1320.6469599999837,1320.6469599999837,1320.6469599999837,1323.4276974580134,period,3.3281444999738596,None,1323.4278277910198,1323.4278879580088,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,0.0,,585,585,0,,,,,0,100,,,,,c+0,noss,1.25,z,2.0538475000066683,None,None,,,,,,,,,,,0,585,585,625,1323.4391923749936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.4303894580225,1323.4391923749936,1324.6751763329958,1324.6751763329958,1324.6751763329958,1324.7479545000242,1324.7479545000242,1324.7479545000242,1325.49573075003,z,2.0538475000066683,None,1325.4958931250148,1325.495960915985,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,586,586,0,,,,,100,0,,,,,c+6,poss,1.25,period,3.7894344580126926,None,None,,,,,,,,,,,0,586,586,205,1325.507956541027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.4986610829947,1325.507956541027,1326.7418684579898,1326.7418684579898,1326.7418684579898,1326.8135180409881,1326.8135180409881,1326.8135180409881,1329.31135158299,period,3.7894344580126926,None,1329.3114824160002,1329.3115387079888,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,587,587,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.2706265830202028,None,None,,,,,,,,,,,0,587,587,522,1329.322445916012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.3137902499875,1329.322445916012,1330.0585604999796,1330.0585604999796,1330.0585604999796,1330.1310056659859,1330.1310056659859,1330.1310056659859,1330.5960075830226,z,1.2706265830202028,None,1330.5962782080169,1330.596370291023,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,588,588,0,,,,,100,0,,,,,c+6,poss,0.5,z,1.0448021669872105,None,None,,,,,,,,,,,0,588,588,172,1330.608214124979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.598873333016,1330.608214124979,1331.0919395000092,1331.0919395000092,1331.0919395000092,1331.1641760829953,1331.1641760829953,1331.1641760829953,1331.6598019159865,z,1.0448021669872105,None,1331.6598430000013,1331.659858833009,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,589,589,0,,,,,100,0,,,,,c-2,negs,1.0,period,2.026464833994396,None,None,,,,,,,,,,,0,589,589,409,1331.6661780410213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.6605591250118,1331.6661780410213,1332.6512184999883,1332.6512184999883,1332.6512184999883,1332.726002625015,1332.726002625015,1332.726002625015,1333.6957464159932,period,2.026464833994396,None,1333.6958929580287,1333.6959542909754,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,590,590,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.5755836250027642,None,None,,,,,,,,,,,0,590,590,65,1333.707020041009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.6982785,1333.707020041009,1334.6921491660178,1334.6921491660178,1334.6921491660178,1334.7643319580238,1334.7643319580238,1334.7643319580238,1335.2947953750263,z,1.5755836250027642,None,1335.294926374976,1335.2949833750026,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,591,591,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.7876391250174493,None,None,,,,,,,,,,,0,591,591,287,1335.3063881659764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.297521999979,1335.3063881659764,1336.542183750018,1336.542183750018,1336.542183750018,1336.614088708011,1336.614088708011,1336.614088708011,1337.10033187503,z,1.7876391250174493,None,1337.1004572079983,1337.1005137499887,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,-15.0,,592,592,0,,,,,100,0,,,,,c-4,negs,1.25,period,2.1227843330125324,None,None,,,,,,,,,,,0,592,592,375,1337.1117301660124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.1027179160155,1337.1117301660124,1338.3515771660022,1338.3515771660022,1338.3515771660022,1338.4258818330127,1338.4258818330127,1338.4258818330127,1339.2433266660082,period,2.1227843330125324,None,1339.2434284160263,1339.2434740830213,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,593,593,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.2657632500049658,None,None,,,,,,,,,,,0,593,593,693,1339.2542182080215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.24544899998,1339.2542182080215,1339.9843165409984,1339.9843165409984,1339.9843165409984,1340.0595824160264,1340.0595824160264,1340.0595824160264,1340.528439333022,period,1.2657632500049658,None,1340.5285671660095,1340.5286251250072,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,594,594,0,,,,,0,100,,,,,c-4,noss,1.0,z,1.5313528749975376,None,None,,,,,,,,,,,0,594,594,528,1340.5398760410026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.5311329999822,1340.5398760410026,1341.5248965410283,1341.5248965410283,1341.5248965410283,1341.5986080000293,1341.5986080000293,1341.5986080000293,1342.078406125016,z,1.5313528749975376,None,1342.0785312909866,1342.0785872080014,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,595,595,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.2950939169968478,None,None,,,,,,,,,,,0,595,595,105,1342.089351499977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.080618957989,1342.089351499977,1342.8256343749817,1342.8256343749817,1342.8256343749817,1342.8985569999786,1342.8985569999786,1342.8985569999786,1343.394890083,z,1.2950939169968478,None,1343.3950177499792,1343.3950746249757,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
