center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,15.0,,523,523,0,,,,,,,,,,c-2,poss,100,1.25,z,1.7248490000056336,None,None,,,,,,,,,,,0,523,523,30,1075.1782857920043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.1697874580132,1075.1782857920043,1076.4173423330067,1076.4173423330067,1076.4917669580027,1076.4917669580027,1076.9104851250013,z,1.7248490000056336,None,1076.9105876670073,1076.910629917009,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,524,524,0,,,,,,,,,,c+4,poss,100,0.5,z,1.0156472079979721,None,None,,,,,,,,,,,0,524,524,111,1076.9213333330117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.912582792007,1076.9213333330117,1077.4078632500023,1077.4078632500023,1077.4809126670007,1077.4809126670007,1077.944397542,z,1.0156472079979721,None,1077.944571125001,1077.9446332920052,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,525,525,0,,,,,,,,,,c+1,noss,0,1.0,z,1.5922635839961004,None,None,,,,,,,,,,,0,525,525,565,1077.9570336250035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.947920000006,1077.9570336250035,1078.941359458011,1078.941359458011,1079.01356570801,1079.01356570801,1079.5604708750034,z,1.5922635839961004,None,1079.5606012920034,1079.5606577920116,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,526,526,0,,,,,,,,,,c-8,negs,100,0.75,z,1.2290113749913871,None,None,,,,,,,,,,,0,526,526,228,1079.5709612500068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.5626429580007,1079.5709612500068,1080.3080341250025,1080.3080341250025,1080.3804752920114,1080.3804752920114,1080.8105071669997,z,1.2290113749913871,None,1080.810609667009,1080.8106538749998,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,527,527,0,,,,,,,,,,c-4,negs,100,1.0,z,2.3738385420001578,None,None,,,,,,,,,,,0,527,527,309,1080.8210407920124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.812577625009,1080.8210407920124,1081.8071971250029,1081.8071971250029,1081.8811180420016,1081.8811180420016,1083.20121095801,z,2.3738385420001578,None,1083.2013410000072,1083.2014022080111,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,528,528,0,,,,,,,,,,c+4,noss,0,1.25,period,1.7671860420086887,None,None,,,,,,,,,,,0,528,528,644,1083.211759083002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.2035301670112,1083.211759083002,1084.450153083002,1084.450153083002,1084.52546075001,1084.52546075001,1084.98284216701,period,1.7671860420086887,None,1084.9829668330058,1084.9830203330057,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,529,529,0,,,,,,,,,,c-4,negs,100,0.75,z,1.723734750004951,None,None,,,,,,,,,,,0,529,529,300,1084.9940427920083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.9849841250107,1084.9940427920083,1085.7339497080102,1085.7339497080102,1085.8086794580013,1085.8086794580013,1086.7278788750118,z,1.723734750004951,None,1086.7280282080028,1086.7280908750108,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,530,530,0,,,,,,,,,,c-1,noss,0,0.75,z,1.4954997080058092,None,None,,,,,,,,,,,0,530,530,519,1086.739522792006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.7303657500015,1086.739522792006,1087.4749983330112,1087.4749983330112,1087.5474355830083,1087.5474355830083,1088.2442962920031,z,1.4954997080058092,None,1088.2444308750128,1088.2444846670114,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
8,15.0,,531,531,0,,,,,,,,,,c+8,poss,100,1.25,period,1.7375985000107903,None,None,,,,,,,,,,,0,531,531,213,1088.2554076670058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.2464892500138,1088.2554076670058,1089.4915452500136,1089.4915452500136,1089.563599083005,1089.563599083005,1090.0050342920003,period,1.7375985000107903,None,1090.005137500004,1090.0051860830135,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,532,532,0,,,,,,,,,,c-2,noss,0,0.75,z,1.3368828340026084,None,None,,,,,,,,,,,0,532,532,480,1090.0116161670012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0071150830045,1090.0116161670012,1090.7506737080112,1090.7506737080112,1090.8255972080078,1090.8255972080078,1091.3592352080013,z,1.3368828340026084,None,1091.3593435830117,1091.359388958008,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,533,533,0,,,,,,,,,,c+0,poss,100,1.25,z,1.8292884580005193,None,None,,,,,,,,,,,0,533,533,68,1091.3661532080005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.361334458008,1091.3661532080005,1092.6014884580072,1092.6014884580072,1092.675529125001,1092.675529125001,1093.199489208011,z,1.8292884580005193,None,1093.199613167002,1093.199668125002,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,534,534,0,,,,,,,,,,c+4,noss,0,1.25,period,1.720553667008062,None,None,,,,,,,,,,,0,534,534,643,1093.210922667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.2017256670078,1093.210922667,1094.4507178750064,1094.4507178750064,1094.52538958301,1094.52538958301,1094.9426801250083,period,1.720553667008062,None,1094.942800417004,1094.9428459580085,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,535,535,0,,,,,,,,,,c+2,negs,100,0.75,period,1.2092862910067197,None,None,,,,,,,,,,,0,535,535,406,1094.950144833012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.9447623330052,1094.950144833012,1095.684559833011,1095.684559833011,1095.7590822080092,1095.7590822080092,1096.162219542006,period,1.2092862910067197,None,1096.1623639580066,1096.1624202920066,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,536,536,0,,,,,,,,,,c+0,poss,100,0.75,z,1.2611269589979202,None,None,,,,,,,,,,,0,536,536,47,1096.1736916670052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.1647394580068,1096.1736916670052,1096.9077152500104,1096.9077152500104,1096.9816029580106,1096.9816029580106,1097.4446876670117,z,1.2611269589979202,None,1097.4448169170064,1097.4448722500092,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,537,537,0,,,,,,,,,,c+1,noss,0,1.0,period,1.4410956250067102,None,None,,,,,,,,,,,0,537,537,560,1097.4557079170045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.4468842920032,1097.4557079170045,1098.4419350000098,1098.4419350000098,1098.5151026250096,1098.5151026250096,1098.8998873750097,period,1.4410956250067102,None,1098.9000099580007,1098.900064417001,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,538,538,0,,,,,,,,,,c+2,negs,100,1.25,period,1.7148280830006115,None,None,,,,,,,,,,,0,538,538,427,1098.9111337500071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.9020332500077,1098.9111337500071,1100.1515228750068,1100.1515228750068,1100.2257871670008,1100.2257871670008,1100.6289649579994,period,1.7148280830006115,None,1100.6291137500084,1100.6291985420103,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,539,539,0,,,,,,,,,,c+2,noss,0,0.5,period,0.9583062909950968,None,None,,,,,,,,,,,0,539,539,578,1100.6406596250017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.6314227500116,1100.6406596250017,1101.1253875830007,1101.1253875830007,1101.1979886670015,1101.1979886670015,1101.6267841250083,period,0.9583062909950968,None,1101.6269122920057,1101.6269671250047,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,540,540,0,,,,,,,,,,c+4,poss,100,0.5,z,1.5535227499931352,None,None,,,,,,,,,,,0,540,540,116,1101.642523833012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.629412417009,1101.642523833012,1102.1253182080109,1102.1253182080109,1102.197170667001,1102.197170667001,1103.1999435420003,z,1.5535227499931352,None,1103.200067333004,1103.2001226670109,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,541,541,0,,,,,,,,,,c+2,poss,100,1.25,z,2.7371093330002623,None,None,,,,,,,,,,,0,541,541,101,1103.2113505830057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.202202542001,1103.2113505830057,1104.4511932919995,1104.4511932919995,1104.5259283330088,1104.5259283330088,1105.950990792,z,2.7371093330002623,None,1105.951095042008,1105.951139583005,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,542,542,0,,,,,,,,,,c+2,noss,0,0.75,z,1.3658204579987796,None,None,,,,,,,,,,,0,542,542,587,1105.9619309170084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.9530888330046,1105.9619309170084,1106.7015516670072,1106.7015516670072,1106.776048167012,1106.776048167012,1107.3341532500053,z,1.3658204579987796,None,1107.334273542001,1107.3343277500098,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,543,543,0,,,,,,,,,,c-8,negs,100,1.0,z,1.5260394159995485,None,None,,,,,,,,,,,0,543,543,241,1107.3448698749999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.336275958005,1107.3448698749999,1108.3354199580062,1108.3354199580062,1108.409429708001,1108.409429708001,1108.8783195830038,z,1.5260394159995485,None,1108.8784457500005,1108.8785008330015,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,544,544,0,,,,,,,,,,c-2,poss,100,1.0,z,1.5414887079969049,None,None,,,,,,,,,,,0,544,544,18,1108.8893947920005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.8806523330131,1108.8893947920005,1109.8755854580086,1109.8755854580086,1109.9479074170085,1109.9479074170085,1110.434694208001,z,1.5414887079969049,None,1110.4348302080034,1110.434890833014,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
8,15.0,,545,545,0,,,,,,,,,,c+8,poss,100,1.25,z,1.8255238749989076,None,None,,,,,,,,,,,0,545,545,214,1110.445100500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.4370791250112,1110.445100500001,1111.6843847500131,1111.6843847500131,1111.759526875001,1111.759526875001,1112.2783118330117,z,1.8255238749989076,None,1112.278441292001,1112.2785041669995,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,546,546,0,,,,,,,,,,c+0,poss,100,1.25,z,1.7939746669871965,None,None,,,,,,,,,,,0,546,546,70,1112.2897161670116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.280951000008,1112.2897161670116,1113.5256527500023,1113.5256527500023,1113.5986428750039,1113.5986428750039,1114.0955499170086,z,1.7939746669871965,None,1114.0956982920034,1114.0957583750132,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,547,547,0,,,,,,,,,,c+4,poss,100,0.75,z,1.419644583002082,None,None,,,,,,,,,,,0,547,547,122,1114.1068637500139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.0980234170129,1114.1068637500139,1114.8423655000079,1114.8423655000079,1114.9156882500101,1114.9156882500101,1115.528969167004,z,1.419644583002082,None,1115.5290966250031,1115.5291516670113,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,548,548,0,,,,,,,,,,c-2,poss,100,0.5,z,1.073375791995204,None,None,,,,,,,,,,,0,548,548,1,1115.5403907080035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.5314378750045,1115.5403907080035,1116.0257418750116,1116.0257418750116,1116.0980103330076,1116.0980103330076,1116.6166802920052,z,1.073375791995204,None,1116.616778583004,1116.6168207920127,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,549,549,0,,,,,,,,,,c+0,poss,100,1.0,z,1.5621774579922203,None,None,,,,,,,,,,,0,549,549,62,1116.6278357500123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.618989833005,1116.6278357500123,1117.6193080420053,1117.6193080420053,1117.6930399170087,1117.6930399170087,1118.1952795420075,z,1.5621774579922203,None,1118.195409250009,1118.195464000004,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,550,550,0,,,,,,,,,,c+4,noss,0,0.75,period,1.2541468749986961,None,None,,,,,,,,,,,0,550,550,628,1118.2067147920025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.197900250001,1118.2067147920025,1118.942774125011,1118.942774125011,1119.0147912080138,1119.0147912080138,1119.4673352080135,period,1.2541468749986961,None,1119.4674695420108,1119.4675282080134,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,551,551,0,,,,,,,,,,c-6,negs,100,0.75,z,1.1918303339916747,None,None,,,,,,,,,,,0,551,551,262,1119.4788090830116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.4696813330083,1119.4788090830116,1120.2178421250137,1120.2178421250137,1120.293102583004,1120.293102583004,1120.6786222920055,z,1.1918303339916747,None,1120.678746583013,1120.6788012500037,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
8,15.0,,552,552,0,,,,,,,,,,c+8,poss,100,1.25,period,1.6926624579937197,None,None,,,,,,,,,,,0,552,552,209,1120.6895001670055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.6808986250107,1120.6895001670055,1121.9259787920018,1121.9259787920018,1121.9975450420025,1121.9975450420025,1122.3846830000111,period,1.6926624579937197,None,1122.3848099170136,1122.384865208005,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,553,553,0,,,,,,,,,,c-1,noss,0,1.25,z,2.131385540997144,None,None,,,,,,,,,,,0,553,553,531,1122.395802375002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.3868592080107,1122.395802375002,1123.6343538330111,1123.6343538330111,1123.709672958008,1123.709672958008,1124.538813792009,z,2.131385540997144,None,1124.538915000012,1124.5389600000053,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,554,554,0,,,,,,,,,,c-6,negs,100,1.25,z,1.8070578329934506,None,None,,,,,,,,,,,0,554,554,279,1124.5458287920046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.5408802500024,1124.5458287920046,1125.7849475830008,1125.7849475830008,1125.8599693750002,1125.8599693750002,1126.3621272500022,z,1.8070578329934506,None,1126.3622477919998,1126.3622902080097,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,555,555,0,,,,,,,,,,c+4,noss,0,1.0,period,1.4438772080029594,None,None,,,,,,,,,,,0,555,555,630,1126.3731071250077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.3642284580128,1126.3731071250077,1127.3594023750047,1127.3594023750047,1127.4322041670093,1127.4322041670093,1127.8442306250072,period,1.4438772080029594,None,1127.8443561250024,1127.8444130420103,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,556,556,0,,,,,,,,,,c-4,negs,100,1.25,period,1.9382910419953987,None,None,,,,,,,,,,,0,556,556,319,1127.860081625011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.8467687500088,1127.860081625011,1129.0853113330086,1129.0853113330086,1129.1601941670087,1129.1601941670087,1129.800858417002,period,1.9382910419953987,None,1129.8009570420109,1129.800999833009,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,557,557,0,,,,,,,,,,c-6,negs,100,1.25,z,1.9618162090046098,None,None,,,,,,,,,,,0,557,557,281,1129.812108875005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.802917500012,1129.812108875005,1131.0519682500017,1131.0519682500017,1131.1269438330055,1131.1269438330055,1131.779252917011,z,1.9618162090046098,None,1131.7793602080055,1131.7794043750037,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,558,558,0,,,,,,,,,,c-6,negs,100,0.75,z,1.1584435840049991,None,None,,,,,,,,,,,0,558,558,263,1131.7901051250083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.7813593330065,1131.7901051250083,1132.5262407080008,1132.5262407080008,1132.5984601250093,1132.5984601250093,1132.952090167004,z,1.1584435840049991,None,1132.9521890830074,1132.9522334580106,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,559,559,0,,,,,,,,,,c+4,poss,100,0.75,period,1.2113037500093924,None,None,,,,,,,,,,,0,559,559,123,1132.9625925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.9541420830064,1132.9625925,1133.7020287500054,1133.7020287500054,1133.7768735000136,1133.7768735000136,1134.1789489580115,period,1.2113037500093924,None,1134.1790775420086,1134.179131583005,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,560,560,0,,,,,,,,,,c-6,negs,100,1.25,z,1.7061705840023933,None,None,,,,,,,,,,,0,560,560,285,1134.1895310420077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.1810326670093,1134.1895310420077,1135.4263837920007,1135.4263837920007,1135.4986780420004,1135.4986780420004,1135.9021909170115,z,1.7061705840023933,None,1135.9022973750107,1135.9023435000126,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
8,15.0,,561,561,0,,,,,,,,,,c+8,poss,100,0.5,period,1.0435835829994176,None,None,,,,,,,,,,,0,561,561,185,1135.9125874170131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.904258458002,1135.9125874170131,1136.402694125005,1136.402694125005,1136.476998750004,1136.476998750004,1136.9621366250067,period,1.0435835829994176,None,1136.962235458006,1136.9622794580064,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,562,562,0,,,,,,,,,,c-2,poss,100,0.75,z,1.226390583004104,None,None,,,,,,,,,,,0,562,562,15,1136.9718399580015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.964234125,1136.9718399580015,1137.7097501670069,1137.7097501670069,1137.7817820000055,1137.7817820000055,1138.2029894170118,z,1.226390583004104,None,1138.2031191670103,1138.2031735830096,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
