center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,391.6167913329991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,112,down,0.5,-0.5,-0.5,,391.6084267500046,391.6167913329991,392.10448695800005,392.10448695800005,392.17660612500185,392.17660612500185,394.04731133300083,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,394.05716658299934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,113,up,0.5,-2.5,-2.5,-30,394.0487252919993,394.05716658299934,394.54707829200197,394.54707829200197,394.6217376670029,394.6217376670029,397.52991158300574,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,397.55490304200066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,114,down,0.5,-1.0,-1.0,,397.5313069170006,397.55490304200066,398.0303763330012,398.0303763330012,398.1052055830005,398.1052055830005,398.9677373750019,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,398.9737785420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,115,down,0.5,-1.0,-1.0,,398.9692708750008,398.9737785420002,399.4642913330026,399.4642913330026,399.5386255830017,399.5386255830017,400.6462290000054,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,400.6555273750055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,116,down,0.5,2.5,2.5,30,400.64740566700493,400.6555273750055,401.1471112080035,401.1471112080035,401.2218682919993,401.2218682919993,402.17882054200163,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,402.18794891700236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,117,down,0.5,-3.0,-3.0,-30,402.17992037500517,402.18794891700236,402.67156287500256,402.67156287500256,402.7444414999991,402.7444414999991,403.7337511670048,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,403.74029095800506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,118,up,0.5,-4.5,-4.5,-30,403.73485779200564,403.74029095800506,404.2307795000015,404.2307795000015,404.3054458750048,404.3054458750048,405.10831475000305,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,405.11782925000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,119,up,0.5,3.0,3.0,30,405.1097934999998,405.11782925000443,405.60524350000196,405.60524350000196,405.67845308300457,405.67845308300457,406.96415762499964,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,406.9734917079986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,120,down,0.5,2.5,2.5,30,406.96532379199925,406.9734917079986,407.46483312499913,407.46483312499913,407.53879354200035,407.53879354200035,408.89721012500377,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,408.9070262500027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,121,down,0.5,-5.0,-5.0,-30,408.8986262920007,408.9070262500027,409.39755195800535,409.39755195800535,409.4723057920055,409.4723057920055,410.0977494580002,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,410.1077757919993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,122,up,0.5,-0.5,-0.5,,410.09915508300037,410.1077757919993,410.59724716700293,410.59724716700293,410.6721639169991,410.6721639169991,412.47460929200315,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,412.48402462500235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,123,down,0.5,2.0,2.0,30,412.4758505420032,412.48402462500235,412.9720040829998,412.9720040829998,413.0450076670022,413.0450076670022,414.12456383300014,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,414.1338658329987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,124,down,0.5,-1.5,-1.5,,414.12588808299915,414.1338658329987,414.62196545800543,414.62196545800543,414.69391995800106,414.69391995800106,416.92464179200033,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,416.9339770420047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,125,down,0.5,-3.5,-3.5,-30,416.9260535420035,416.9339770420047,417.42219941700023,417.42219941700023,417.4941970420041,417.4941970420041,419.09267979200376,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,419.10288279200176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,126,down,0.5,-1.0,-1.0,,419.0944517079988,419.10288279200176,419.58890791700105,419.58890791700105,419.6610037499995,419.6610037499995,420.55803908300004,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,420.5677495830023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,127,down,0.5,-2.0,-2.0,,420.55945274999976,420.5677495830023,421.0556239170037,421.0556239170037,421.12873129200307,421.12873129200307,421.78146641700005,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,421.79166195799917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,128,down,0.5,1.5,1.5,30,421.7829117920046,421.79166195799917,422.2817114999998,422.2817114999998,422.3563623750015,422.3563623750015,424.2975259580053,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,424.322385917003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,129,down,0.5,2.0,2.0,30,424.2986409580044,424.322385917003,424.79907662500045,424.79907662500045,424.872844000005,424.872844000005,426.50844404200325,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,426.51783050000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,130,down,0.5,-4.0,-4.0,-30,426.50970570800564,426.51783050000085,427.0058602920035,427.0058602920035,427.0777770420027,427.0777770420027,428.24786937500176,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,428.27274050000415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,131,down,0.5,-5.5,-5.5,-30,428.24906504200044,428.27274050000415,428.74829195799975,428.74829195799975,428.82300245800434,428.82300245800434,429.67656608299876,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,429.68697624999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,132,up,0.5,-0.5,-0.5,,429.67819254200003,429.68697624999913,430.1726221249992,430.1726221249992,430.2452481250002,430.2452481250002,431.8433745420043,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,431.85308516700024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,23,133,up,0.5,-5.0,-5.0,-30,431.84479079200537,431.85308516700024,432.3392339170023,432.3392339170023,432.411384250001,432.411384250001,434.09226441699866,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,434.1030350000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,134,up,0.5,-3.5,-3.5,-30,434.0940400420004,434.1030350000001,434.5893287920044,434.5893287920044,434.6617249580013,434.6617249580013,435.5420669170053,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,435.55187025000487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,135,up,0.5,2.0,2.0,30,435.5434724170045,435.55187025000487,436.03869937499985,436.03869937499985,436.1120970000047,436.1120970000047,437.94886312499875,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,437.9587270000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,23,136,up,0.5,-1.5,-1.5,,437.9503732500016,437.9587270000047,438.4483667500026,438.4483667500026,438.52317787500215,438.52317787500215,439.4091206250014,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,439.41887941700406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,137,down,0.5,1.5,1.5,30,439.4107400830035,439.41887941700406,439.9052285420039,439.9052285420039,439.9780884580032,439.9780884580032,440.5935769580028,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,440.6029972500037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,138,up,0.5,-1.0,-1.0,,440.5949564170005,440.6029972500037,441.08964375000505,441.08964375000505,441.16183387500496,441.16183387500496,441.99741370799893,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,442.0065206250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,139,up,0.5,0.0,0.0,,441.9985750000051,442.0065206250001,442.4992798329986,442.4992798329986,442.5734382080045,442.5734382080045,443.72554862499965,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,443.7350230000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,140,up,0.5,-3.0,-3.0,-30,443.7269643750042,443.7350230000011,444.22315425000124,444.22315425000124,444.2946790420028,444.2946790420028,445.3759127500016,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,445.3858644170032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,24,141,up,0.5,2.5,2.5,30,445.37769200000184,445.3858644170032,445.8731736250047,445.8731736250047,445.94546370800526,445.94546370800526,447.975723167001,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,447.98491574999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,142,up,0.5,2.0,2.0,30,447.97688929200376,447.98491574999935,448.47327829200367,448.47327829200367,448.5454486669987,448.5454486669987,449.39298470799986,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,449.4020685830037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,143,up,0.5,-4.5,-4.5,-30,449.3941297499987,449.4020685830037,449.889909000005,449.889909000005,449.9625767079997,449.9625767079997,451.0150341250046,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,451.0401917499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,144,up,0.5,-4.0,-4.0,-30,451.01619516700157,451.0401917499985,451.5153362080018,451.5153362080018,451.59050258299976,451.59050258299976,452.4763014170021,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,452.4858768330014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,145,up,0.5,0.5,0.5,,452.47775604200433,452.4858768330014,452.9733522919996,452.9733522919996,453.04587724999874,453.04587724999874,453.88216829200246,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,453.891942000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,146,down,0.5,2.0,2.0,30,453.88359304200276,453.891942000002,454.38301299999875,454.38301299999875,454.457323583003,454.457323583003,454.97763875000237,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,454.9879357500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,147,up,0.5,2.5,2.5,30,454.9792614170001,454.9879357500031,455.47347820800496,455.47347820800496,455.54621662499994,455.54621662499994,456.7595882500027,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,456.7694222499995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,25,148,up,0.5,-0.5,-0.5,,456.76104750000377,456.7694222499995,457.25685983300355,457.25685983300355,457.32943633299874,457.32943633299874,458.9481365419997,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,458.95727287499903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,149,down,0.5,-3.5,-3.5,-30,458.9493243750039,458.95727287499903,459.4496772499988,459.4496772499988,459.5241294170046,459.5241294170046,460.82645270800276,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,483.1974717500052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,1,0,start,5,-15,-15,-30,483.18888945800427,483.1974717500052,483.67444095799874,483.67444095799874,483.74732504200074,483.74732504200074,484.8939362500023,0,460.8266670000012,460.83624599999894,460.83624599999894,483.17697116699856,space,22.3334507499967,None,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,484.9040098330006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,1,1,start,5,-15,-15,30,484.89560791700205,484.9040098330006,485.3914179170024,485.3914179170024,485.46334291699895,485.46334291699895,486.0503448330055,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,486.0601015420034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,1,2,start,5,15,15,30,486.05147329200554,486.0601015420034,486.55018929200014,486.55018929200014,486.6249257080053,486.6249257080053,487.1541240420047,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,487.16034133300127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,1,3,start,5,-15,-15,,487.155262500004,487.16034133300127,487.65030158300215,487.65030158300215,487.7252073330019,487.7252073330019,488.16710929200053,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
