center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
6.333333333333334,15.0,,605,605,0,,,,,,,,,,p1,poss,100,right,1.0231056670018006,None,None,,,,,,,,,,,0,605,605,178,765.7873221249974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.7793379590003,765.7873221249974,766.2733932089977,766.2733932089977,766.3467995839965,766.3467995839965,766.8152200420009,right,1.0231056670018006,None,766.8153415419947,766.8153927919993,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,606,606,0,,,,,,,,,,m2,negs,100,right,1.4479015830002027,None,None,,,,,,,,,,,0,606,606,324,766.8258096249992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.817399749998,766.8258096249992,767.3157510839956,767.3157510839956,767.3905474999992,767.3905474999992,768.2761704999939,right,1.4479015830002027,None,768.2762732089977,768.2763117089999,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,607,607,0,,,,,,,,,,p2,negs,100,left,1.2497673750040121,None,None,,,,,,,,,,,0,607,607,513,768.2861668339974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.2782223749964,768.2861668339974,768.773524708995,768.773524708995,768.8457847499958,768.8457847499958,769.5433067919948,left,1.2497673750040121,None,769.5434557499975,769.5435077500006,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,608,608,0,,,,,,,,,,p2,poss,100,right,1.4714381670055445,None,None,,,,,,,,,,,0,608,608,216,769.5535683749986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.545566791996,769.5535683749986,770.0401134169952,770.0401134169952,770.1125462089985,770.1125462089985,771.0364452919966,right,1.4714381670055445,None,771.0365430839956,771.0365814999968,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,609,609,0,,,,,,,,,,p2,negs,100,left,1.0159284160035895,None,None,,,,,,,,,,,0,609,609,481,771.0431727920004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.0384566669964,771.0431727920004,771.5331381249998,771.5331381249998,771.6076067499962,771.6076067499962,772.0655322499952,left,1.0159284160035895,None,772.0656515419978,772.0657025420005,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,610,610,0,,,,,,,,,,p1,negs,100,left,1.4370418750040699,None,None,,,,,,,,,,,0,610,610,479,772.076056209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.067749875001,772.076056209,772.5662627919955,772.5662627919955,772.6407430839972,772.6407430839972,773.5162092089959,left,1.4370418750040699,None,773.5163446250008,773.5163963339946,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,611,611,0,,,,,,,,,,m2,poss,100,left,1.0056857919989852,None,None,,,,,,,,,,,0,611,611,61,773.5264410839955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.5184872089958,773.5264410839955,774.0160617500005,774.0160617500005,774.0908048339988,774.0908048339988,774.5430937919955,left,1.0056857919989852,None,774.5432199169954,774.5432695839991,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
1.0,0.0,,612,612,0,,,,,,,,,,p2,noss,0,left,2.462494750005135,None,None,,,,,,,,,,,0,612,612,661,774.5533409999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.5454044590006,774.5533409999989,775.0403387919941,775.0403387919941,775.113570417001,775.113570417001,777.0269704169987,left,2.462494750005135,None,777.0271165839949,777.0271699169971,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,613,613,0,,,,,,,,,,p2,poss,100,right,1.2282966659986414,None,None,,,,,,,,,,,0,613,613,220,777.0375943749968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0293728749966,777.0375943749968,777.5236457089995,777.5236457089995,777.5959152089999,777.5959152089999,778.2762672089957,right,1.2282966659986414,None,778.2763689589992,778.2764083750008,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,614,614,0,,,,,,,,,,m1,poss,100,left,1.1880259579993435,None,None,,,,,,,,,,,0,614,614,113,778.2861680419956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.278298499994,778.2861680419956,778.7738447499942,778.7738447499942,778.8470205839985,778.8470205839985,779.4766934590007,left,1.1880259579993435,None,779.476796666997,779.476836834001,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,615,615,0,,,,,,,,,,m2,negs,100,left,1.0385718749967054,None,None,,,,,,,,,,,0,615,615,334,779.4866441249978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.478726166999,779.4866441249978,779.974014208994,779.974014208994,780.0459507499982,780.0459507499982,780.536612291995,left,1.0385718749967054,None,780.5367198749955,780.5367611249967,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,616,616,0,,,,,,,,,,m1,negs,100,left,1.0517617910008994,None,None,,,,,,,,,,,0,616,616,378,780.5432909589945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.5386562499989,780.5432909589945,781.032731416999,781.032731416999,781.1076843749979,781.1076843749979,781.5985087089939,left,1.0517617910008994,None,781.5986057499977,781.5986445839953,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,617,617,0,,,,,,,,,,m2,poss,100,left,1.5056079579953803,None,None,,,,,,,,,,,0,617,617,66,781.6240816249992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.6005280419995,781.6240816249992,782.1003769589952,782.1003769589952,782.1743864169985,782.1743864169985,783.132856583994,left,1.5056079579953803,None,783.1329528749993,783.1330114169978,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,618,618,0,,,,,,,,,,p1,negs,100,left,1.2501776249991963,None,None,,,,,,,,,,,0,618,618,469,783.143266209001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.1349187919986,783.143266209001,783.6328782919954,783.6328782919954,783.7077644589954,783.7077644589954,784.3979768339996,left,1.2501776249991963,None,784.3980928749952,784.3981409589978,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,619,619,0,,,,,,,,,,PSE,negs,100,left,0.983318667000276,None,None,,,,,,,,,,,0,619,619,406,784.4079023339946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.4002203339987,784.4079023339946,784.8991875419961,784.8991875419961,784.9744738339941,784.9744738339941,785.3943359589975,left,0.983318667000276,None,785.3944834169961,785.394541499998,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,620,620,0,,,,,,,,,,PSE,poss,100,right,0.9360067079978762,None,None,,,,,,,,,,,0,620,620,126,785.4055252920007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.3969940839961,785.4055252920007,785.8906606669989,785.8906606669989,785.963374084,785.963374084,786.3448254999967,right,0.9360067079978762,None,786.3449773339962,786.3450284589999,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,621,621,0,,,,,,,,,,m1,poss,100,right,1.1367674169960083,None,None,,,,,,,,,,,0,621,621,116,786.3552346669967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.3475356249983,786.3552346669967,786.8408766669963,786.8408766669963,786.9126930839993,786.9126930839993,787.5022362089949,right,1.1367674169960083,None,787.5023294999992,787.5023661669984,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,622,622,0,,,,,,,,,,PSE,negs,100,right,1.0881207080019522,None,None,,,,,,,,,,,0,622,622,402,787.5099487089974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.5042037089952,787.5099487089974,787.9995633750004,787.9995633750004,788.0745911669947,788.0745911669947,788.6005907919971,right,1.0881207080019522,None,788.6007113339947,788.6007603339967,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,623,623,0,,,,,,,,,,PSE,poss,100,left,0.9305714589936542,None,None,,,,,,,,,,,0,623,623,141,788.6108420839955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6031367089963,788.6108420839955,789.0996233339974,789.0996233339974,789.174673417001,789.174673417001,789.54409725,left,0.9305714589936542,None,789.5443281249973,789.5444360839974,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,624,624,0,,,,,,,,,,p2,negs,100,left,2.0146306669994374,None,None,,,,,,,,,,,0,624,624,496,789.5549244590002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.5468939589991,789.5549244590002,790.0409132919958,790.0409132919958,790.1132499589949,790.1132499589949,791.5769729999956,left,2.0146306669994374,None,791.5771007500007,791.5771502089992,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,625,625,0,,,,,,,,,,p1,negs,100,left,1.2236239159974502,None,None,,,,,,,,,,,0,625,625,458,791.5872709999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.5793246249959,791.5872709999967,792.0743739589961,792.0743739589961,792.146702041995,792.146702041995,792.8149797500009,left,1.2236239159974502,None,792.8150780840006,792.8151165839954,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,626,626,0,,,,,,,,,,m2,negs,100,left,1.350035667004704,None,None,,,,,,,,,,,0,626,626,342,792.8250195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.8169989169983,792.8250195,793.3162623339958,793.3162623339958,793.3914338749964,793.3914338749964,794.1780437499983,left,1.350035667004704,None,794.178208708996,794.1782599590006,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,627,627,0,,,,,,,,,,PSE,negs,100,left,1.3197512909973739,None,None,,,,,,,,,,,0,627,627,421,794.1884537500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.1803753339991,794.1884537500009,794.6745112919962,794.6745112919962,794.7466072919997,794.7466072919997,795.5110827919998,left,1.3197512909973739,None,795.5112328749965,795.5113069169965,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-4.666666666666666,-15.0,,628,628,0,,,,,,,,,,p3,negs,100,right,1.1961712500051362,None,None,,,,,,,,,,,0,628,628,537,795.521746624996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.5134037919997,795.521746624996,796.0077932089989,796.0077932089989,796.0798746669971,796.0798746669971,796.7270042499949,right,1.1961712500051362,None,796.7271296670006,796.727177834,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-1.0,0.0,,629,629,0,,,,,,,,,,m2,noss,0,left,1.5891213749928284,None,None,,,,,,,,,,,0,629,629,595,796.7375417919975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.7295462089969,796.7375417919975,797.2245058339977,797.2245058339977,797.2974142499952,797.2974142499952,798.3326410839945,left,1.5891213749928284,None,798.3327574169962,798.3327962919939,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,630,630,0,,,,,,,,,,p2,poss,100,right,1.4522672919993056,None,None,,,,,,,,,,,0,630,630,212,798.358108249995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.3346993749947,798.358108249995,798.8337508339973,798.8337508339973,798.9083274589939,798.9083274589939,799.8155952919988,right,1.4522672919993056,None,799.8157636249962,799.8158142920001,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,631,631,0,,,,,,,,,,p1,negs,100,left,2.5888323330000276,None,None,,,,,,,,,,,0,631,631,466,799.8268887499944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.8183290419984,799.8268887499944,800.3175264589954,800.3175264589954,800.3918138339941,800.3918138339941,802.4183736249979,left,2.5888323330000276,None,802.4185495419952,802.4186788339939,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-4.666666666666666,-15.0,,632,632,0,,,,,,,,,,p3,negs,100,right,1.6165556670021033,None,None,,,,,,,,,,,0,632,632,535,802.4299368339998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.4226951669989,802.4299368339998,802.9175018749957,802.9175018749957,802.9918363339966,802.9918363339966,804.0490639589989,right,1.6165556670021033,None,804.0491619169989,804.0492013339972,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,633,633,0,,,,,,,,,,p2,negs,100,right,1.374634708998201,None,None,,,,,,,,,,,0,633,633,498,804.0747853339999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.0510660419968,804.0747853339999,804.5508681669962,804.5508681669962,804.6252448339947,804.6252448339947,805.4611756249942,right,1.374634708998201,None,805.4614049999946,805.4614924169946,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,634,634,0,,,,,,,,,,p1,negs,100,right,1.353110749994812,None,None,,,,,,,,,,,0,634,634,459,805.4722559169968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.4638195000007,805.4722559169968,805.9580047919953,805.9580047919953,806.0300236670009,806.0300236670009,806.8280813749952,right,1.353110749994812,None,806.8282342919993,806.8282877499951,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,635,635,0,,,,,,,,,,PSE,poss,100,right,1.1624876250061789,None,None,,,,,,,,,,,0,635,635,150,806.8387008339996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.8305479999981,806.8387008339996,807.3247212089991,807.3247212089991,807.3969068340011,807.3969068340011,808.0109200419975,right,1.1624876250061789,None,808.0110456670009,808.0110952499963,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-1.0,0.0,,636,636,0,,,,,,,,,,m2,noss,0,right,0.9821726669979398,None,None,,,,,,,,,,,0,636,636,586,808.0210356669995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0130102920011,808.0210356669995,808.5082566669953,808.5082566669953,808.5802303749952,808.5802303749952,809.0107936669956,right,0.9821726669979398,None,809.0109216249984,809.0109704169954,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,637,637,0,,,,,,,,,,PSE,negs,100,right,0.7952201250009239,None,None,,,,,,,,,,,0,637,637,437,809.0212187090001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.0132735000007,809.0212187090001,809.508271791994,809.508271791994,809.5800857089998,809.5800857089998,809.8278656249968,right,0.7952201250009239,None,809.8280121669959,809.8280669169981,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,638,638,0,,,,,,,,,,m1,negs,100,right,0.9051590000017313,None,None,,,,,,,,,,,0,638,638,370,809.838621709001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.830399583996,809.838621709001,810.3250367090004,810.3250367090004,810.3970816250003,810.3970816250003,810.7508414170006,right,0.9051590000017313,None,810.7509611669957,810.7510089169955,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,639,639,0,,,,,,,,,,m2,poss,100,right,1.0322862089960836,None,None,,,,,,,,,,,0,639,639,62,810.7612196249975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.7531237090006,810.7612196249975,811.2503389169942,811.2503389169942,811.325453874997,811.325453874997,811.8005143339979,right,1.0322862089960836,None,811.8006315419989,811.8006804999968,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,640,640,0,,,,,,,,,,m3,negs,100,right,0.8539265420040465,None,None,,,,,,,,,,,0,640,640,298,811.811335583996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.8030521670007,811.811335583996,812.3007667089987,812.3007667089987,812.3754770839951,812.3754770839951,812.677739916995,right,0.8539265420040465,None,812.6778450839993,812.6778859589976,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,641,641,0,,,,,,,,,,PSE,poss,100,left,0.7565284579977742,None,None,,,,,,,,,,,0,641,641,155,812.687695458997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.679783833999,812.687695458997,813.1749792499977,813.1749792499977,813.2468679999947,813.2468679999947,813.4507568749978,left,0.7565284579977742,None,813.4508616669991,813.4509007919987,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,642,642,0,,,,,,,,,,p2,poss,100,right,0.6985692080052104,None,None,,,,,,,,,,,0,642,642,232,813.4610468339961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.4527862089963,813.4610468339961,813.9507545419983,813.9507545419983,814.025572999999,814.025572999999,814.1708433749955,right,0.6985692080052104,None,814.1709397499944,814.1709780419988,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,643,643,0,,,,,,,,,,p1,negs,100,left,0.5814925000013318,None,None,,,,,,,,,,,0,643,643,472,814.1777452499955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.1728527919986,814.1777452499955,814.6675132089949,814.6675132089949,814.742292541996,814.742292541996,814.7617464169962,left,0.5814925000013318,None,814.7618754590003,814.7619263339948,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,644,644,0,,,,,,,,,,m3,negs,100,right,0.5425128749993746,None,None,,,,,,,,,,,0,644,644,311,814.771945208995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.7639812089983,814.771945208995,815.2583499169996,815.2583499169996,,,815.3167603749971,right,0.5425128749993746,None,815.3168542919957,815.3169090419979,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
7.833333333333334,15.0,,645,645,0,,,,,,,,,,p3,poss,100,left,1.2783360419998644,None,None,,,,,,,,,,,0,645,645,246,815.327061416996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.3187649999963,815.327061416996,815.8173203339975,815.8173203339975,815.8922597919955,815.8922597919955,816.611246083994,left,1.2783360419998644,None,816.6113713339946,816.6114210839951,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.333333333333334,15.0,,646,646,0,,,,,,,,,,p1,poss,100,right,1.1238466249997145,None,None,,,,,,,,,,,0,646,646,168,816.6214599589948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.6134987089972,816.6214599589948,817.1086603340009,817.1086603340009,817.1816910839989,817.1816910839989,817.7500454589972,right,1.1238466249997145,None,817.7501449999982,817.7501843339996,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,647,647,0,,,,,,,,,,PSE,negs,100,left,1.205459291995794,None,None,,,,,,,,,,,0,647,647,427,817.7601954589991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.7520964169962,817.7601954589991,818.2506698750003,818.2506698750003,818.325450708995,818.325450708995,818.9782291669981,left,1.205459291995794,None,818.9783814170005,818.9784358749966,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
