center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
0,0.0,,589,589,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.2833012499977485,None,None,,,,,,,,,,,0,589,589,594,1025.9557050000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.9471511660013,1025.9557050000003,1026.442629665995,1026.442629665995,1026.442629665995,1026.5147838330013,1026.5147838330013,1026.5147838330013,1027.2449338750012,z,1.2833012499977485,None,1027.2450367499987,1027.2450799159997,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,-15.0,,590,590,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.6109490000017104,None,None,,,,,,,,,,,0,590,590,403,1027.2557470829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.2470749579952,1027.2557470829997,1028.2427364579999,1028.2427364579999,1028.2427364579999,1028.314926082996,1028.314926082996,1028.314926082996,1028.8788501659947,period,1.6109490000017104,None,1028.878977458,1028.8790354579978,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,-15.0,,591,591,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.6944402090011863,None,None,,,,,,,,,,,0,591,591,502,1028.8897549159956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.8811705830012,1028.8897549159956,1030.125530958001,1030.125530958001,1030.125530958001,1030.1985050000003,1030.1985050000003,1030.1985050000003,1030.5956647499988,period,1.6944402090011863,None,1030.5958241659973,1030.5958871249968,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,-15.0,,592,592,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.4981884580047335,None,None,,,,,,,,,,,0,592,592,444,1030.607291249995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.5984765829999,1030.607291249995,1031.5926962499943,1031.5926962499943,1031.5926962499943,1031.6649351249944,1031.6649351249944,1031.6649351249944,1032.1123340829945,period,1.4981884580047335,None,1032.1124843329962,1032.1125401249956,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,593,593,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.0473292079987004,None,None,,,,,,,,,,,0,593,593,9,1032.1242740409944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.1154652909972,1032.1242740409944,1032.6095266249977,1032.6095266249977,1032.6095266249977,1032.6819939579946,1032.6819939579946,1032.6819939579946,1033.1790712910006,z,1.0473292079987004,None,1033.1792285409974,1033.1792843750009,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,594,594,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.2813142079976387,None,None,,,,,,,,,,,0,594,594,15,1033.1914828750014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.1822172079992,1033.1914828750014,1033.926149040999,1033.926149040999,1033.926149040999,1033.9985679999954,1033.9985679999954,1033.9985679999954,1034.4788073329983,z,1.2813142079976387,None,1034.4789106249955,1034.4789549159977,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,595,595,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.9207757910044165,None,None,,,,,,,,,,,0,595,595,217,1034.4894718750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.480903249998,1034.4894718750002,1034.9756922499946,1034.9756922499946,1034.9756922499946,1035.0480974579987,1035.0480974579987,1035.0480974579987,1035.4132762079971,period,0.9207757910044165,None,1035.4134095409972,1035.4134577079967,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,596,596,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.7551650000023074,None,None,,,,,,,,,,,0,596,596,245,1035.424332290997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.4154629159966,1035.424332290997,1036.6595461659963,1036.6595461659963,1036.6595461659963,1036.7322270410004,1036.7322270410004,1036.7322270410004,1037.184203541001,period,1.7551650000023074,None,1037.1843285409996,1037.1843971249982,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-8,-15.0,,597,597,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.4808325830017566,None,None,,,,,,,,,,,0,597,597,274,1037.1955204159967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.1866122079955,1037.1955204159967,1038.1861744999987,1038.1861744999987,1038.1861744999987,1038.2604014159951,1038.2604014159951,1038.2604014159951,1038.6790087080008,z,1.4808325830017566,None,1038.679132790996,1038.6791868329965,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,598,598,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.50408674999926,None,None,,,,,,,,,,,0,598,598,26,1038.690172540999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.6813374579942,1038.690172540999,1039.676420541,1039.676420541,1039.676420541,1039.7487218749957,1039.7487218749957,1039.7487218749957,1040.1972334579987,z,1.50408674999926,None,1040.1974171659967,1040.197489457998,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-4,0.0,,599,599,0,,,,,0,100,,,,,c-4,noss,0.5,z,0.9596828330031713,None,None,,,,,,,,,,,0,599,599,513,1040.209126540998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.2001572910012,1040.209126540998,1040.6930971249967,1040.6930971249967,1040.6930971249967,1040.7661755410008,1040.7661755410008,1040.7661755410008,1041.1792835829983,z,0.9596828330031713,None,1041.1794425409971,1041.179512666,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,-15.0,,600,600,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.4537015419991803,None,None,,,,,,,,,,,0,600,600,447,1041.1903022080005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.1819344159958,1041.1903022080005,1042.176503249997,1042.176503249997,1042.176503249997,1042.2484868329993,1042.2484868329993,1042.2484868329993,1042.6473510409996,period,1.4537015419991803,None,1042.6475064999977,1042.6475924580009,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
6,15.0,,601,601,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2381169579966809,None,None,,,,,,,,,,,0,601,601,180,1042.6592929580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.6500046660003,1042.6592929580002,1043.3932964579944,1043.3932964579944,1043.3932964579944,1043.4649850409987,1043.4649850409987,1043.4649850409987,1043.902281249997,period,1.2381169579966809,None,1043.9024024579994,1043.902457958,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,602,602,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.0439253750009811,None,None,,,,,,,,,,,0,602,602,632,1043.9128418330001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.904631749996,1043.9128418330001,1044.4028727909972,1044.4028727909972,1044.4028727909972,1044.4770537079967,1044.4770537079967,1044.4770537079967,1044.963298666,period,1.0439253750009811,None,1044.9634361249991,1044.963493874995,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,-15.0,,603,603,0,,,,,100,0,,,,,c+2,negs,0.5,period,0.8945305829984136,None,None,,,,,,,,,,,0,603,603,467,1044.9746263749985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.965652166,1044.9746263749985,1045.4598821659965,1045.4598821659965,1045.4598821659965,1045.5318508749988,1045.5318508749988,1045.5318508749988,1045.8796657079947,period,0.8945305829984136,None,1045.8798263749995,1045.879884832997,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,604,604,0,,,,,100,0,,,,,c+0,poss,0.75,period,1.0852157920016907,None,None,,,,,,,,,,,0,604,604,60,1045.8920464999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.882859665995,1045.8920464999974,1046.6266293329973,1046.6266293329973,1046.6266293329973,1046.6991290410006,1046.6991290410006,1046.6991290410006,1046.9803012499979,period,1.0852157920016907,None,1046.9804518329984,1046.9805120829988,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,605,605,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.2524134580016835,None,None,,,,,,,,,,,0,605,605,650,1046.9910850829983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.9826805829944,1046.9910850829983,1047.7265877499958,1047.7265877499958,1047.7265877499958,1047.7999068329955,1047.7999068329955,1047.7999068329955,1048.2548992909942,period,1.2524134580016835,None,1048.2550011249987,1048.2550459159975,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,606,606,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.0050102079985663,None,None,,,,,,,,,,,0,606,606,638,1048.2626779159982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.2570272079975,1048.2626779159982,1048.7530923749946,1048.7530923749946,1048.7530923749946,1048.8270210409974,1048.8270210409974,1048.8270210409974,1049.2794500409946,period,1.0050102079985663,None,1049.2795737499982,1049.2796285410004,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,607,607,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.1636170000056154,None,None,,,,,,,,,,,0,607,607,230,1049.2908330409991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.2820785829972,1049.2908330409991,1050.0267926659944,1050.0267926659944,1050.0267926659944,1050.098903082995,1050.098903082995,1050.098903082995,1050.4632399159964,period,1.1636170000056154,None,1050.4633857500012,1050.463439457999,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,-15.0,,608,608,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.6863368339982117,None,None,,,,,,,,,,,0,608,608,453,1050.4746927499946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.4656835409987,1050.4746927499946,1051.710189999998,1051.710189999998,1051.710189999998,1051.7823641249997,1051.7823641249997,1051.7823641249997,1052.1650084159992,period,1.6863368339982117,None,1052.1651488329953,1052.1652046249947,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,-15.0,,609,609,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.8136503750065458,None,None,,,,,,,,,,,0,609,609,410,1052.1765180000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.167655749996,1052.1765180000002,1053.4102327910005,1053.4102327910005,1053.4102327910005,1053.4823848749948,1053.4823848749948,1053.4823848749948,1053.9961122909954,period,1.8136503750065458,None,1053.9962394999966,1053.996293832999,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,610,610,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.0735658330013393,None,None,,,,,,,,,,,0,610,610,631,1054.0072539159955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.9984623749988,1054.0072539159955,1054.4929693329977,1054.4929693329977,1054.4929693329977,1054.5649652909997,1054.5649652909997,1054.5649652909997,1055.0848231249984,period,1.0735658330013393,None,1055.0849533329965,1055.0850067499996,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,611,611,0,,,,,0,100,,,,,c+0,noss,1.0,period,2.220978625002317,None,None,,,,,,,,,,,0,611,611,611,1055.0962467079953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.0872878329974,1055.0962467079953,1056.0863907499952,1056.0863907499952,1056.0863907499952,1056.1608188329992,1056.1608188329992,1056.1608188329992,1057.329990332997,period,2.220978625002317,None,1057.330118291,1057.3301754159984,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,612,612,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.4198753329983447,None,None,,,,,,,,,,,0,612,612,657,1057.3415197499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.3327425829993,1057.3415197499999,1058.3270380409958,1058.3270380409958,1058.3270380409958,1058.399382124997,1058.399382124997,1058.399382124997,1058.7645341249954,period,1.4198753329983447,None,1058.764668249998,1058.7647241659943,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,613,613,0,,,,,0,100,,,,,c+0,noss,1.25,period,1.6880845420018886,None,None,,,,,,,,,,,0,613,613,624,1058.7761430829996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.7669900409965,1058.7761430829996,1060.0104545409995,1060.0104545409995,1060.0104545409995,1060.0824216659967,1060.0824216659967,1060.0824216659967,1060.468327415998,period,1.6880845420018886,None,1060.4684934999968,1060.4685478749961,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,614,614,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.1787789159934619,None,None,,,,,,,,,,,0,614,614,48,1060.4799075829942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.471125958,1060.4799075829942,1060.9704530409945,1060.9704530409945,1060.9704530409945,1061.0442017909954,1061.0442017909954,1061.0442017909954,1061.6636169579942,z,1.1787789159934619,None,1061.663716707997,1061.6637589159945,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,615,615,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.2909538749954663,None,None,,,,,,,,,,,0,615,615,589,1061.674361624995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.6656943329945,1061.674361624995,1062.1605375,1062.1605375,1062.1605375,1062.233032958,1062.233032958,1062.233032958,1062.969574249997,z,1.2909538749954663,None,1062.969693166,1062.9697461659962,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,15.0,,616,616,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.859092958002293,None,None,,,,,,,,,,,0,616,616,77,1062.980459915998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.9721655829999,1062.980459915998,1064.2196702910005,1064.2196702910005,1064.2196702910005,1064.2944178749967,1064.2944178749967,1064.2944178749967,1064.846698333,z,1.859092958002293,None,1064.8468187909966,1064.8468721659956,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,617,617,0,,,,,100,0,,,,,c-2,poss,0.5,z,0.9768229999972391,None,None,,,,,,,,,,,0,617,617,10,1064.857813374998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.8489735409967,1064.857813374998,1065.3440621249974,1065.3440621249974,1065.3440621249974,1065.4166685829987,1065.4166685829987,1065.4166685829987,1065.846888125001,z,0.9768229999972391,None,1065.8470197909992,1065.8470743750004,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,618,618,0,,,,,0,100,,,,,c+0,noss,1.0,z,1.5401225419991533,None,None,,,,,,,,,,,0,618,618,610,1065.8580307079974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.8490855409982,1065.8580307079974,1066.844086833,1066.844086833,1066.844086833,1066.9174973749978,1066.9174973749978,1066.9174973749978,1067.4015673749964,z,1.5401225419991533,None,1067.4016638329995,1067.401705790995,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-6,-15.0,,619,619,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.0521419999931823,None,None,,,,,,,,,,,0,619,619,296,1067.4124338330003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.4036504999967,1067.4124338330003,1067.9027987079971,1067.9027987079971,1067.9027987079971,1067.9781112079945,1067.9781112079945,1067.9781112079945,1068.4688548749982,z,1.0521419999931823,None,1068.4689729579986,1068.4690263749944,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
0,0.0,,620,620,0,,,,,0,100,,,,,c+0,noss,1.25,z,1.8476594159947126,None,None,,,,,,,,,,,0,620,620,627,1068.4801300409963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.4713220409976,1068.4801300409963,1069.7197784999953,1069.7197784999953,1069.7197784999953,1069.7947914159959,1069.7947914159959,1069.7947914159959,1070.330711249997,z,1.8476594159947126,None,1070.330846416,1070.3309022909962,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
2,0.0,,621,621,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.773992417001864,None,None,,,,,,,,,,,0,621,621,667,1070.342823250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.333629749999,1070.342823250001,1071.5775385829984,1071.5775385829984,1071.5775385829984,1071.6502413329945,1071.6502413329945,1071.6502413329945,1072.1194345830008,period,1.773992417001864,None,1072.1195607499976,1072.1196142499975,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-2,15.0,,622,622,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.302360208996106,None,None,,,,,,,,,,,0,622,622,12,1072.1305028329953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.1215972079954,1072.1305028329953,1072.8708855000004,1072.8708855000004,1072.8708855000004,1072.9447395409952,1072.9447395409952,1072.9447395409952,1073.4356254160011,z,1.302360208996106,None,1073.4357496660014,1073.4358060410013,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,15.0,,623,623,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.6316410840008757,None,None,,,,,,,,,,,0,623,623,150,1073.446798416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.4377998329946,1073.446798416,1074.4380125829994,1074.4380125829994,1074.4380125829994,1074.5116202499994,1074.5116202499994,1074.5116202499994,1075.0807984159983,period,1.6316410840008757,None,1075.080861082999,1075.0808785409972,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
-6,-15.0,,624,624,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.4708362500023213,None,None,,,,,,,,,,,0,624,624,319,1075.0875573749945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.081684165998,1075.0875573749945,1076.0775786249942,1076.0775786249942,1076.0775786249942,1076.149216040998,1076.149216040998,1076.149216040998,1076.5638623329942,z,1.4708362500023213,None,1076.563963624998,1076.5640070410009,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
4,0.0,,625,625,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.4429388330026995,None,None,,,,,,,,,,,0,625,625,703,1076.5748895829965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.56597625,1076.5748895829965,1077.5610275829968,1077.5610275829968,1077.5610275829968,1077.6342579999982,1077.6342579999982,1077.6342579999982,1078.0305981249985,period,1.4429388330026995,None,1078.0307269999976,1078.030781290996,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
8,15.0,,626,626,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.4371970829961356,None,None,,,,,,,,,,,0,626,626,241,1078.0417072909986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.0327714160012,1078.0417072909986,1079.0279615409963,1079.0279615409963,1079.0279615409963,1079.1001689580007,1079.1001689580007,1079.1001689580007,1079.4816421249998,period,1.4371970829961356,None,1079.4818057909943,1079.4818620410006,None,,,,,,,,,,,,21040100,2,2026-02-26_12h56.31.216,tilt_mocs,2024.2.4,120.14790206418549,2026-02-26 12h56.44.896457 -0500,
