center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,15.0,,535,535,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.509031999972649,None,None,,,,,,,,,,,0,535,535,30,1141.068850959011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.0602255840204,1141.068850959011,1142.0548466250184,1142.0548466250184,1142.0548466250184,1142.1268439589767,1142.1268439589767,1142.1268439589767,1142.589193541964,z,1.509031999972649,None,1142.5893009169959,1142.5893422089866,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,0.0,,536,536,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.3994865830172785,None,None,,,,,,,,,,,0,536,536,646,1142.596429792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.5913439170108,1142.596429792,1143.3306560419733,1143.3306560419733,1143.3306560419733,1143.405438625021,1143.405438625021,1143.405438625021,1144.007669041981,period,1.3994865830172785,None,1144.0077719169785,1144.007814624987,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,537,537,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8761659170268103,None,None,,,,,,,,,,,0,537,537,39,1144.0219991250196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.009775249986,1144.0219991250196,1145.254978958983,1145.254978958983,1145.254978958983,1145.3272877919953,1145.3272877919953,1145.3272877919953,1145.907597374986,z,1.8761659170268103,None,1145.9077257089666,1145.907778874971,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,-15.0,,538,538,0,,,,,100,0,,,,,c+2,negs,0.5,period,0.9937309580272995,None,None,,,,,,,,,,,0,538,538,472,1145.919064000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.910286333994,1145.919064000016,1146.4049383749953,1146.4049383749953,1146.4049383749953,1146.4772124589654,1146.4772124589654,1146.4772124589654,1146.924821334018,period,0.9937309580272995,None,1146.9249585000216,1146.9250160420197,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,15.0,,539,539,0,,,,,100,0,,,,,c+4,poss,0.5,z,1.1533077500062063,None,None,,,,,,,,,,,0,539,539,127,1146.9356747089769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.9273165420163,1146.9356747089769,1147.4218930840143,1147.4218930840143,1147.4218930840143,1147.4934262089664,1147.4934262089664,1147.4934262089664,1148.0951834589941,z,1.1533077500062063,None,1148.0953080839827,1148.095360666979,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,0.0,,540,540,0,,,,,0,100,,,,,c-2,noss,0.5,period,1.1914456670056097,None,None,,,,,,,,,,,0,540,540,552,1148.107487250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.0975984169636,1148.107487250003,1148.5884421250084,1148.5884421250084,1148.5884421250084,1148.6607260839664,1148.6607260839664,1148.6607260839664,1149.3077543749823,period,1.1914456670056097,None,1149.3078794999747,1149.3079324999708,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,541,541,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.2938391250208952,None,None,,,,,,,,,,,0,541,541,19,1149.3192782499827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.3103459589765,1149.3192782499827,1150.0550421670196,1150.0550421670196,1150.0550421670196,1150.1274444999872,1150.1274444999872,1150.1274444999872,1150.6246596669662,z,1.2938391250208952,None,1150.62482550001,1150.6250049590017,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,542,542,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.7860926249995828,None,None,,,,,,,,,,,0,542,542,233,1150.636789250013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.6275805839687,1150.636789250013,1151.6218215000117,1151.6218215000117,1151.6218215000117,1151.694924667012,1151.694924667012,1151.694924667012,1152.42539733398,period,1.7860926249995828,None,1152.4255220839987,1152.4255659169867,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,-15.0,,543,543,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.4031603750190698,None,None,,,,,,,,,,,0,543,543,477,1152.436535749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.4276652089902,1152.436535749992,1153.17198116699,1153.17198116699,1153.17198116699,1153.2435154590057,1153.2435154590057,1153.2435154590057,1153.8507711249986,period,1.4031603750190698,None,1153.8508683340042,1153.8509092919994,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,0.0,,544,544,0,,,,,0,100,,,,,c+2,noss,0.5,z,2.535933415987529,None,None,,,,,,,,,,,0,544,544,630,1153.8579852089752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.8528557500103,1153.8579852089752,1154.34776254202,1154.34776254202,1154.34776254202,1154.4224474999937,1154.4224474999937,1154.4224474999937,1156.3970963750035,z,2.535933415987529,None,1156.3972514590132,1156.3973094589892,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,0.0,,545,545,0,,,,,0,100,,,,,c-2,noss,0.5,z,2.281856957997661,None,None,,,,,,,,,,,0,545,545,550,1156.4083229170064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.3995162089705,1156.4083229170064,1156.898134624993,1156.898134624993,1156.898134624993,1156.9725089999847,1156.9725089999847,1156.9725089999847,1158.7024910419714,z,2.281856957997661,None,1158.702596083982,1158.7026385000208,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,15.0,,546,546,0,,,,,100,0,,,,,c+4,poss,1.0,z,2.0961244169739075,None,None,,,,,,,,,,,0,546,546,148,1158.709757249977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.7051692919922,1158.709757249977,1159.698464874993,1159.698464874993,1159.698464874993,1159.7726037919638,1159.7726037919638,1159.7726037919638,1160.8084547499893,z,2.0961244169739075,None,1160.8086165839923,1160.808746124967,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
2,-15.0,,547,547,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.4931235000258312,None,None,,,,,,,,,,,0,547,547,486,1160.8197734589921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.8112313749734,1160.8197734589921,1161.8055537089822,1161.8055537089822,1161.8055537089822,1161.8776479999651,1161.8776479999651,1161.8776479999651,1162.324543374998,period,1.4931235000258312,None,1162.3246437089983,1162.3246852919692,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,548,548,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.2668967500212602,None,None,,,,,,,,,,,0,548,548,61,1162.3352633750183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.3266469169757,1162.3352633750183,1163.0713602500036,1163.0713602500036,1163.0713602500036,1163.1445317500038,1163.1445317500038,1163.1445317500038,1163.608855458966,z,1.2668967500212602,None,1163.6090084169991,1163.6090679999907,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
6,15.0,,549,549,0,,,,,100,0,,,,,c+6,poss,1.0,z,2.3077277499833144,None,None,,,,,,,,,,,0,549,549,198,1163.6209562500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.6116101670195,1163.6209562500007,1164.6056375000044,1164.6056375000044,1164.6056375000044,1164.6777918749722,1164.6777918749722,1164.6777918749722,1165.9312337089796,z,2.3077277499833144,None,1165.9313575419947,1165.931399958965,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,15.0,,550,550,0,,,,,100,0,,,,,c+4,poss,0.5,z,1.2104614159907214,None,None,,,,,,,,,,,0,550,550,126,1165.9420764590031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.9334010420134,1165.9420764590031,1166.4314713749918,1166.4314713749918,1166.4314713749918,1166.5057480419637,1166.5057480419637,1166.5057480419637,1167.1589252919657,z,1.2104614159907214,None,1167.1590839590062,1167.1591483340017,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,551,551,0,,,,,100,0,,,,,c-8,negs,0.5,period,1.2308886669925414,None,None,,,,,,,,,,,0,551,551,258,1167.1709183339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.1617759999936,1167.1709183339844,1167.6557827499928,1167.6557827499928,1167.6557827499928,1167.727962291974,1167.727962291974,1167.727962291974,1168.4088340000017,period,1.2308886669925414,None,1168.4090180839994,1168.4090830839705,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-6,-15.0,,552,552,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.869253458979074,None,None,,,,,,,,,,,0,552,552,319,1168.4209022920113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.4118161670049,1168.4209022920113,1169.4057128750137,1169.4057128750137,1169.4057128750137,1169.4777483749785,1169.4777483749785,1169.4777483749785,1170.2931612919783,z,1.869253458979074,None,1170.293314917013,1170.2933724169852,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,553,553,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.8484730839845724,None,None,,,,,,,,,,,0,553,553,286,1170.3043794590048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.2955934170168,1170.3043794590048,1171.5392547919764,1171.5392547919764,1171.5392547919764,1171.6117087089806,1171.6117087089806,1171.6117087089806,1172.1588197500096,z,1.8484730839845724,None,1172.1589805000112,1172.1590336670051,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,554,554,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.5358684160164557,None,None,,,,,,,,,,,0,554,554,234,1172.1710447499645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.1617903750157,1172.1710447499645,1173.1549562090077,1173.1549562090077,1173.1549562090077,1173.2281393749872,1173.2281393749872,1173.2281393749872,1173.7097074589692,period,1.5358684160164557,None,1173.7098698340124,1173.7099256669753,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,555,555,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.7846738750231452,None,None,,,,,,,,,,,0,555,555,232,1173.7216295420076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.7125649999944,1173.7216295420076,1174.7059025419876,1174.7059025419876,1174.7059025419876,1174.7784383749822,1174.7784383749822,1174.7784383749822,1175.508985124994,period,1.7846738750231452,None,1175.5091187090147,1175.5091751249856,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,0.0,,556,556,0,,,,,0,100,,,,,c+0,noss,1.0,period,2.88847258297028,None,None,,,,,,,,,,,0,556,556,614,1175.5206327919732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.511539041996,1175.5206327919732,1176.5060245419736,1176.5060245419736,1176.5060245419736,1176.578020208981,1176.578020208981,1176.578020208981,1178.4147373340093,period,2.88847258297028,None,1178.414858834003,1178.4149130840087,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
6,15.0,,557,557,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.9955115420161746,None,None,,,,,,,,,,,0,557,557,206,1178.425800291996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.4172236669692,1178.425800291996,1179.665164791979,1179.665164791979,1179.665164791979,1179.7399918339797,1179.7399918339797,1179.7399918339797,1180.4258326669806,period,1.9955115420161746,None,1180.4260559590184,1180.4261719170026,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,15.0,,558,558,0,,,,,100,0,,,,,c-2,poss,1.25,z,2.075397249951493,None,None,,,,,,,,,,,0,558,558,35,1180.437972292013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.4286369169713,1180.437972292013,1181.6720946250134,1181.6720946250134,1181.6720946250134,1181.7449919169885,1181.7449919169885,1181.7449919169885,1182.5260042499867,z,2.075397249951493,None,1182.5261556250043,1182.5262095839716,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-6,-15.0,,559,559,0,,,,,100,0,,,,,c-6,negs,1.25,period,2.436249000020325,None,None,,,,,,,,,,,0,559,559,330,1182.5377217920031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.5285056669964,1182.5377217920031,1183.772981874994,1183.772981874994,1183.772981874994,1183.8452599589946,1183.8452599589946,1183.8452599589946,1184.9771250839694,period,2.436249000020325,None,1184.977269666968,1184.9773280000081,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,-15.0,,560,560,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.9283333330531605,None,None,,,,,,,,,,,0,560,560,423,1184.9888262919849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.979923166975,1184.9888262919849,1185.4729983339785,1185.4729983339785,1185.4729983339785,1185.5458193749655,1185.5458193749655,1185.5458193749655,1186.9264087089687,period,1.9283333330531605,None,1186.926590209012,1186.926654958981,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,0.0,,561,561,0,,,,,0,100,,,,,c+0,noss,0.75,z,2.0022912499844097,None,None,,,,,,,,,,,0,561,561,601,1186.9388557919883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.9296614589985,1186.9388557919883,1187.6730463340064,1187.6730463340064,1187.6730463340064,1187.7448825419997,1187.7448825419997,1187.7448825419997,1188.9528544169734,z,2.0022912499844097,None,1188.952960124996,1188.9530024999985,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-2,-15.0,,562,562,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.808086708013434,None,None,,,,,,,,,,,0,562,562,403,1188.9596319170087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.9549693340086,1188.9596319170087,1189.949628249975,1189.949628249975,1189.949628249975,1190.023698584002,1190.023698584002,1190.023698584002,1190.7763326250133,period,1.808086708013434,None,1190.7766008339822,1190.7766934590181,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,563,563,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.739776875008829,None,None,,,,,,,,,,,0,563,563,265,1190.7879022919806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.7790930839838,1190.7879022919806,1191.523214166984,1191.523214166984,1191.523214166984,1191.5954781249748,1191.5954781249748,1191.5954781249748,1192.5319053750136,z,1.739776875008829,None,1192.5320068749716,1192.5320476670167,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
6,15.0,,564,564,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.4707588750170544,None,None,,,,,,,,,,,0,564,564,188,1192.5428353339667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.5340413340018,1192.5428353339667,1193.282441959018,1193.282441959018,1193.282441959018,1193.3570696249953,1193.3570696249953,1193.3570696249953,1194.0251596670132,period,1.4707588750170544,None,1194.0252726249746,1194.0253152090008,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
4,0.0,,565,565,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.360315249999985,None,None,,,,,,,,,,,0,565,565,686,1194.0324650419643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.0273179169744,1194.0324650419643,1194.7733634170145,1194.7733634170145,1194.7733634170145,1194.8455780419754,1194.8455780419754,1194.8455780419754,1195.399132333987,period,1.360315249999985,None,1195.3992939589662,1195.3993517499766,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,-15.0,,566,566,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.7006248750258237,None,None,,,,,,,,,,,0,566,566,358,1195.4099729169975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.4016913750092,1195.4099729169975,1196.3998704589903,1196.3998704589903,1196.3998704589903,1196.4738800419727,1196.4738800419727,1196.4738800419727,1197.1147842089995,period,1.7006248750258237,None,1197.114883125003,1197.1149278340163,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-4,-15.0,,567,567,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.9708310420392081,None,None,,,,,,,,,,,0,567,567,365,1197.126066375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.1168931669672,1197.126066375,1198.1157247090014,1198.1157247090014,1198.1157247090014,1198.1906239169766,1198.1906239169766,1198.1906239169766,1199.1000222089933,period,1.9708310420392081,None,1199.10016654199,1199.1002280840185,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
8,15.0,,568,568,0,,,,,100,0,,,,,c+8,poss,0.75,z,1.4233406250132248,None,None,,,,,,,,,,,0,568,568,222,1199.1108290840057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.1024430419784,1199.1108290840057,1199.8497278339928,1199.8497278339928,1199.8497278339928,1199.924072541995,1199.924072541995,1199.924072541995,1200.5430442090146,z,1.4233406250132248,None,1200.5432089999667,1200.5432624589885,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,15.0,,569,569,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.7388506670249626,None,None,,,,,,,,,,,0,569,569,70,1200.555176291964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.546036041982,1200.555176291964,1201.5403382090153,1201.5403382090153,1201.5403382090153,1201.614123834006,1201.614123834006,1201.614123834006,1202.2980297500035,z,1.7388506670249626,None,1202.298161374987,1202.2982150419848,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
-8,-15.0,,570,570,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.8748797080479562,None,None,,,,,,,,,,,0,570,570,289,1202.309461124998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.3003545000101,1202.309461124998,1203.549489083991,1203.549489083991,1203.549489083991,1203.624284458987,1203.624284458987,1203.624284458987,1204.1928629169706,z,1.8748797080479562,None,1204.192990667012,1204.1930430419743,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
0,-15.0,,571,571,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.5874782089958899,None,None,,,,,,,,,,,0,571,571,446,1204.204076416965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.1952229170129,1204.204076416965,1205.1905491249636,1205.1905491249636,1205.1905491249636,1205.2621173340012,1205.2621173340012,1205.2621173340012,1205.7944318749942,period,1.5874782089958899,None,1205.794642583991,1205.794702959014,None,,,,,,,,,,,,21040109,0,2026-04-09_15h12.46.028,tilt_mocs,2024.2.4,120.12661346373673,2026-04-09 15h13.27.033580 -0400,
