center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1815.3704363329998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,51,up,0.5,5.0,5.0,30,1815.3623507079974,1815.3704363329998,1815.8590312919987,1815.8590312919987,1815.9326114579999,1815.9326114579999,1815.9326114579999,1816.478315332999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1816.487928167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,52,down,1,-3,-3,-30,1816.4796717499994,1816.487928167,1816.9758144579973,1816.9758144579973,1817.0494340829973,1817.0494340829973,1817.0494340829973,1817.6614287079974,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1817.6704854579984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,53,down,1,1,1,,1817.6625744999983,1817.6704854579984,1818.1583797499989,1818.1583797499989,1818.231931541999,1818.231931541999,1818.231931541999,1818.7625956249976,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1818.850567166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,54,up,0.5,5.5,5.5,30,1818.845005332998,1818.850567166999,1819.2591324999994,1819.2591324999994,1819.3328846250006,1819.3328846250006,1819.3328846250006,1820.1513357919976,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1820.1759555829994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,55,down,1,-4,-4,-30,1820.1524945829988,1820.1759555829994,1820.651072499997,1820.651072499997,1820.7263020419996,1820.7263020419996,1820.7263020419996,1821.679430917,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1821.6892664999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,56,down,0.5,6.5,6.5,30,1821.6808124579984,1821.6892664999978,1822.175744207998,1822.175744207998,1822.249495707998,1822.249495707998,1822.249495707998,1822.761614707997,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1822.7709035829976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,57,up,0.5,1.5,1.5,,1822.7627542079972,1822.7709035829976,1823.259223457997,1823.259223457997,1823.3326374169992,1823.3326374169992,1823.3326374169992,1823.9625594169993,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1823.9717628750004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,58,up,0.5,-0.5,-0.5,-30,1823.9637020419977,1823.9717628750004,1824.4593162079982,1824.4593162079982,1824.5325767920003,1824.5325767920003,1824.5325767920003,1825.0390702080003,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1825.0446684999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,59,down,0.5,-0.5,-0.5,,1825.0402114999997,1825.0446684999988,1825.5354457920002,1825.5354457920002,1825.6160725419977,1825.609739749998,1825.609739749998,1826.1949503750002,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1826.204350707998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,60,up,0.5,0.0,0.0,,1826.1961039579983,1826.204350707998,1826.692852958,1826.692852958,1826.7663156669987,1826.7663156669987,1826.7663156669987,1827.2788027919996,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1827.288061416999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,61,down,0.5,-1.0,-1.0,-30,1827.279958791998,1827.288061416999,1827.7761867499976,1827.7761867499976,1827.8491782499987,1827.8491782499987,1827.8491782499987,1828.4183711669975,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1828.4280730829996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,62,up,0.5,-3.5,-3.5,-30,1828.4196733749995,1828.4280730829996,1828.9193250419994,1828.9193250419994,1828.9932665419983,1828.9932665419983,1828.9932665419983,1829.462220999998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1829.4714907919988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,63,up,0.5,2.0,2.0,,1829.4634860419974,1829.4714907919988,1829.9595825420001,1829.9595825420001,1830.0332524169971,1830.0332524169971,1830.0332524169971,1830.5380215000005,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1830.5453163329985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,64,down,0.5,6.0,6.0,30,1830.5391317499998,1830.5453163329985,1831.034781041999,1831.034781041999,1831.1165790829982,1831.1099893329992,1831.1099893329992,1831.584259416999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1831.593183957997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,65,down,0.5,5.0,5.0,30,1831.585376707997,1831.593183957997,1832.0852446669996,1832.0852446669996,1832.1598745829979,1832.1598745829979,1832.1598745829979,1832.718637916998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1832.728873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,66,down,0.5,1.5,1.5,,1832.719783499997,1832.728873,1833.2187443749972,1833.2187443749972,1833.293387374997,1833.293387374997,1833.293387374997,1834.0786689579982,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1834.0884709579987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,67,down,0.5,-4.0,-4.0,-30,1834.080233124998,1834.0884709579987,1834.5763007919995,1834.5763007919995,1834.6501050829975,1834.6501050829975,1834.6501050829975,1835.2788983749997,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1835.2885603329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,68,down,0.5,4.5,4.5,30,1835.2803239999994,1835.2885603329996,1835.776069874999,1835.776069874999,1835.850109707997,1835.850109707997,1835.850109707997,1836.5288878329993,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1836.538125125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,69,up,0.5,6.5,6.5,30,1836.5300399579974,1836.538125125,1837.0263896249999,1837.0263896249999,1837.0995589999984,1837.0995589999984,1837.0995589999984,1837.6959242919984,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1837.705616457999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,70,down,0.5,-0.5,-0.5,,1837.697181083,1837.705616457999,1838.1932072499985,1838.1932072499985,1838.2667798330003,1838.2667798330003,1838.2667798330003,1839.0793023749975,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1839.0889365000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,71,down,0.5,-1.5,-1.5,-30,1839.080703624997,1839.0889365000003,1839.576529957998,1839.576529957998,1839.6502137079988,1839.6502137079988,1839.6502137079988,1840.5462492919978,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1840.555593582998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,72,down,0.5,-1.0,-1.0,,1840.547496166997,1840.555593582998,1841.0432069999988,1841.0432069999988,1841.1162856249975,1841.1162856249975,1841.1162856249975,1842.128899416999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1842.1384557499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,73,up,0.5,-1.0,-1.0,-30,1842.1300226669991,1842.1384557499987,1842.6266500419988,1842.6266500419988,1842.7004034579986,1842.7004034579986,1842.7004034579986,1843.7798339580004,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1843.789758832998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,74,up,0.5,-3.5,-3.5,-30,1843.7813330419995,1843.789758832998,1844.2759070829998,1844.2759070829998,1844.3502437079987,1844.3502437079987,1844.3502437079987,1845.6126340419978,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1845.6219643749973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,75,down,0.5,6.0,6.0,30,1845.6137670829994,1845.6219643749973,1846.1101176249977,1846.1101176249977,1846.183512624997,1846.183512624997,1846.183512624997,1846.746156582998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1846.7554954169973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,76,down,0.5,1.0,1.0,,1846.747563916997,1846.7554954169973,1847.2428176249996,1847.2428176249996,1847.3169255419998,1847.3169255419998,1847.3169255419998,1847.9961703749977,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1848.0057088329995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,77,down,0.5,4.0,4.0,30,1847.9975203329996,1848.0057088329995,1848.4934135829972,1848.4934135829972,1848.5668149579978,1848.5668149579978,1848.5668149579978,1849.285880083,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1849.2951780000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,78,up,0.5,-0.5,-0.5,-30,1849.2870034999978,1849.2951780000003,1849.7865311669993,1849.7865311669993,1849.8610161249999,1849.8610161249999,1849.8610161249999,1850.6025888749973,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1850.6125081669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,79,up,0.5,1.5,1.5,,1850.6038392499977,1850.6125081669998,1851.1029825829974,1851.1029825829974,1851.1772326249993,1851.1772326249993,1851.1772326249993,1851.7958499169981,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1851.8051380830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,80,down,0.5,3.5,3.5,30,1851.7970119169986,1851.8051380830002,1852.2935576249984,1852.2935576249984,1852.3679319580006,1852.3679319580006,1852.3679319580006,1853.779907832999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1853.7893401250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,81,down,0.5,5.5,5.5,30,1853.781186166998,1853.7893401250003,1854.2770055,1854.2770055,1854.3503075419976,1854.3503075419976,1854.3503075419976,1855.219449207998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1855.2290121669976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,82,up,0.5,-0.5,-0.5,,1855.221002082999,1855.2290121669976,1855.7192584999975,1855.7192584999975,1855.7938204169986,1855.7938204169986,1855.7938204169986,1856.6965245829997,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1856.705836666999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,83,up,0.5,-3.0,-3.0,-30,1856.6977092919988,1856.705836666999,1857.1937423749987,1857.1937423749987,1857.2672388329993,1857.2672388329993,1857.2672388329993,1857.946190999999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1857.955333124999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,84,up,0.5,-2.5,-2.5,-30,1857.9473512499972,1857.955333124999,1858.4437852919982,1858.4437852919982,1858.517634374999,1858.517634374999,1858.517634374999,1859.0470467919986,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1859.057021624998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,85,down,0.5,5.0,5.0,30,1859.048799832999,1859.057021624998,1859.5438567499987,1859.5438567499987,1859.618193541999,1859.618193541999,1859.618193541999,1860.3631919170002,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1860.372575292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,86,up,0.5,4.0,4.0,30,1860.3644108329972,1860.372575292,1860.8606141249984,1860.8606141249984,1860.9338912079984,1860.9338912079984,1860.9338912079984,1861.5299930420006,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1861.5394276249972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,87,down,0.5,1.0,1.0,,1861.5314144999975,1861.5394276249972,1862.0273517919995,1862.0273517919995,1862.1008345829978,1862.1008345829978,1862.1008345829978,1863.3205036670006,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1863.329954375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,88,up,0.5,0.0,0.0,-30,1863.3216859169988,1863.329954375,1863.8194505419997,1863.8194505419997,1863.8945761249997,1863.8945761249997,1863.8945761249997,1864.5967044579993,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1864.6059234579989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,89,up,0.5,0.0,0.0,,1864.5978499169978,1864.6059234579989,1865.0940336249987,1865.0940336249987,1865.1672333749993,1865.1672333749993,1865.1672333749993,1865.9132374580004,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1865.9223102920005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,90,down,0.5,-3.0,-3.0,-30,1865.9144270420002,1865.9223102920005,1866.4107918749978,1866.4107918749978,1866.4842080419985,1866.4842080419985,1866.4842080419985,1867.3970078329985,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,1867.4065228750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,91,down,0.5,0.5,0.5,,1867.398274166997,1867.4065228750005,1867.8933414169987,1867.8933414169987,1867.9675497499993,1867.9675497499993,1867.9675497499993,1868.945493291998,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
