center,surround,correct,opacity,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,text_7.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,trial.started,center_angle,surround_angle,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,2,0,2,0,513.5316850829986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,28,up,1,-6,513.5233276250001,-6,-30,513.5316850829986,514.0322604160028,514.0322604160028,514.1052581249969,514.1121733749969,514.1121733749969,514.5971266659981,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,514.6053857079969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,29,up,5,5,514.5973744160001,5,30,514.6053857079969,515.0998129159998,515.0998129159998,515.1804074160027,515.1804074160027,515.1804074160027,515.8137488749999,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,515.8220105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,30,up,1,-5,515.8140080410012,-5,-30,515.8220105,516.3167017500018,516.3167017500018,516.3962213330014,516.3962213330014,516.3962213330014,517.9563169999965,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,517.9652108329974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,31,down,1,5,517.9565701660031,5,,517.9652108329974,518.465564625003,518.465564625003,518.5385439579986,518.5456630409972,518.5456630409972,519.1067141250023,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,519.1152322909984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,32,up,5,10,519.1069579999967,10,30,519.1152322909984,519.6172160409988,519.6172160409988,519.6885144999978,519.695343833002,519.695343833002,520.4071049159975,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,520.415718915996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,33,down,1,1,520.4073567500018,1,-30,520.415718915996,520.9164297910029,520.9164297910029,520.9886109579966,520.9955762910031,520.9955762910031,521.573301999997,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,521.581829625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,34,down,2,3,521.5735561659967,3,,521.581829625,522.0831557909987,522.0831557909987,522.1548912910002,522.1615775000027,522.1615775000027,522.7557028329975,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,522.7609463330009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,35,up,1,10,522.7559314579994,10,30,522.7609463330009,523.2670013329989,523.2670013329989,523.3386592910028,523.3452126249977,523.3452126249977,524.1400869580029,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,524.1484898749986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,36,up,1,-4,524.1403752080005,-4,-30,524.1484898749986,524.6500911659969,524.6500911659969,524.7219832909977,524.7289288329994,524.7289288329994,525.7474377499966,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,525.7553890830022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,37,down,0.5,9.5,525.7477068329972,9.5,30,525.7553890830022,526.2498494579995,526.2498494579995,526.329329082997,526.329329082997,526.329329082997,526.9067520410026,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,526.9151557910009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,38,down,2,1,526.907001790998,1,,526.9151557910009,527.4167815830006,527.4167815830006,527.4886869999973,527.4956080409975,527.4956080409975,528.1239730000016,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,528.132597415999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,39,up,5,15,528.124231791,15,30,528.132597415999,528.6342115829975,528.6342115829975,528.7053596249971,528.7120662079979,528.7120662079979,530.4967742500012,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,530.5050978750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,40,down,1,0,530.4970286660027,0,-30,530.5050978750005,531.0010399160019,531.0010399160019,531.0792373329969,531.0792373329969,531.0792373329969,531.690056958003,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,531.6985029580028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,41,down,1,4,531.6903007500005,4,,531.6985029580028,532.2005046659979,532.2005046659979,532.2720561660026,532.2791484580011,532.2791484580011,532.7734847079992,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,532.7819472499978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,42,down,0.5,-4.5,532.7737481250006,-4.5,-30,532.7819472499978,533.2836378749998,533.2836378749998,533.3554370409984,533.3624991249962,533.3624991249962,534.0404271250009,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,534.0488972500025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,43,down,1,3,534.0406836249967,3,,534.0488972500025,534.549759249996,534.549759249996,534.6307024580019,534.6307024580019,534.6307024580019,535.1899357910006,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,535.1984998749977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,44,down,0.5,9.0,535.1901777500025,9.0,30,535.1984998749977,535.7005218330014,535.7005218330014,535.7721554579985,535.7790236660003,535.7790236660003,536.3399253750031,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,536.348379957999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,45,up,1,2,536.3401732499988,2,,536.348379957999,536.8508868749996,536.8508868749996,536.9220868330012,536.9290793330001,536.9290793330001,538.1472488329964,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,538.1552733749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,46,down,2,13,538.1474758330005,13,30,538.1552733749995,538.6497783329978,538.6497783329978,538.7308845000007,538.7308845000007,538.7308845000007,539.2908834159971,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,539.2991731660004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,47,down,1,-1,539.291129958001,-1,-30,539.2991731660004,539.7995818330019,539.7995818330019,539.8722703329986,539.8788576660008,539.8788576660008,540.5236768749965,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,540.5320914999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,48,down,2,11,540.523949208,11,30,540.5320914999975,541.033444916,541.033444916,541.1055023750014,541.112579916,541.112579916,541.6639562080018,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,541.6720299579974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,49,down,1,-2,541.6642054999975,-2,-30,541.6720299579974,542.167373915996,542.167373915996,542.2464752500018,542.2464752500018,542.2464752500018,543.7232502909974,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,543.7317175409989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,50,down,0.5,1.5,543.7235212079977,1.5,,543.7317175409989,544.2325821659979,544.2325821659979,544.3055772910011,544.3124721659988,544.3124721659988,545.157044874999,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,545.1656183750019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,51,down,1,2,545.1572941659979,2,,545.1656183750019,545.6660813749986,545.6660813749986,545.7388954999988,545.7466615000012,545.7466615000012,546.2069584580022,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,546.2154454999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,52,up,0.5,-4.0,546.2072030830022,-4.0,-30,546.2154454999982,546.7167082079977,546.7167082079977,546.7891000000018,546.7960854580015,546.7960854580015,548.0970697079974,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,548.1054526660009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,53,down,0.5,8.5,548.0972852080013,8.5,30,548.1054526660009,548.5992106249978,548.5992106249978,548.6789145000002,548.6789145000002,548.6789145000002,550.214238833003,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,550.2226702080006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,54,down,1,1,550.2145086660021,1,,550.2226702080006,550.7161518749999,550.7161518749999,550.7965429579999,550.7965429579999,550.7965429579999,551.940470415997,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,551.9489495410016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,55,up,0.5,-1.5,551.9407445830002,-1.5,-30,551.9489495410016,552.4501614999972,552.4501614999972,552.5312082079981,552.5312082079981,552.5312082079981,553.0568668330015,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,553.0649496249971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,56,up,0.5,-3.5,553.057119582998,-3.5,-30,553.0649496249971,553.5671970409967,553.5671970409967,553.6390319580023,553.6455093330005,553.6455093330005,554.3139113750003,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,554.3220099579994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,57,down,2,9,554.3141636250002,9,30,554.3220099579994,554.8165325410009,554.8165325410009,554.8973021659986,554.8973021659986,554.8973021659986,555.6741860409966,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,555.6830101660016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,58,down,0.5,8.0,555.6744335409967,8.0,30,555.6830101660016,556.1835052910028,556.1835052910028,556.2557830829974,556.2628419999965,556.2628419999965,556.9806771660005,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,556.9888471660015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,59,down,0.5,1.0,556.9809322500005,1.0,,556.9888471660015,557.483602458,557.483602458,557.5637215410025,557.5637215410025,557.5637215410025,557.9738343330027,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,557.9827309160028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,60,up,0.5,-3.0,557.9741030829973,-3.0,-30,557.9827309160028,558.4831292910021,558.4831292910021,558.5556939579983,558.5626323329998,558.5626323329998,559.1301403329999,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,559.1393232080009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,61,down,0.5,-2.0,559.1303498749985,-2.0,-30,559.1393232080009,559.6338857910014,559.6338857910014,559.7142991660003,559.7142991660003,559.7142991660003,560.3234448750009,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,560.3317913749997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,62,up,1,10,560.3236901659984,10,30,560.3317913749997,560.832826040998,560.832826040998,560.9057258329995,560.9123417500014,560.9123417500014,561.6642245830008,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,561.6722819999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,63,up,0.5,8.5,561.6644588749987,8.5,30,561.6722819999995,562.1670166659969,562.1670166659969,562.2466859999986,562.2466859999986,562.2466859999986,563.0637532499968,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,563.0717245409978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,64,down,0.5,0.5,563.0639712909979,0.5,,563.0717245409978,563.5677904580007,563.5677904580007,563.6467109579971,563.6467109579971,563.6467109579971,564.2740818750026,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,564.2829733749968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,65,up,0.5,1.5,564.2743372909972,1.5,,564.2829733749968,564.782852915996,564.782852915996,564.8559175409973,564.8628864580023,564.8628864580023,565.5239082909975,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,565.5328192500019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,66,down,0.5,8.0,565.5241732909999,8.0,30,565.5328192500019,566.0331581659993,566.0331581659993,566.1057686659988,566.1125601660024,566.1125601660024,566.7569555410009,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,566.7655282080013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,67,up,0.5,2.0,566.7572111659974,2.0,,566.7655282080013,567.2664621250005,567.2664621250005,567.3391390830002,567.3460927499982,567.3460927499982,567.9737222499971,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,567.9819197909965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,68,up,0.5,-2.5,567.9739255410022,-2.5,-30,567.9819197909965,568.4832370410004,568.4832370410004,568.5558253330018,568.5628921660027,568.5628921660027,569.3144916250021,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,569.3232382909991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,69,down,0.5,-2.5,569.3147420000023,-2.5,-30,569.3232382909991,569.8175013750006,569.8175013750006,569.8964758750008,569.8964758750008,569.8964758750008,570.5068164580007,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,570.5147918329967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,70,down,0.5,9.5,570.5070305409972,9.5,30,570.5147918329967,571.0175853330002,571.0175853330002,571.0892440410025,571.0959236659983,571.0959236659983,572.207474916002,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,572.2164312910027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,71,up,0.5,1.0,572.2077265830012,1.0,,572.2164312910027,572.7169122080013,572.7169122080013,572.7883730410031,572.7953744999977,572.7953744999977,573.9741478329961,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,573.9829671659973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,72,down,0.5,7.5,573.974425583001,7.5,30,573.9829671659973,574.4832115829995,574.4832115829995,574.5559107500012,574.5627963329971,574.5627963329971,575.3638959160016,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
