center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-4,0.0,,630,630,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.204457249987172,None,None,,,,,,,,,,,0,630,630,524,1298.7637166249915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.7548922910064,1298.7637166249915,1299.49757425001,1299.49757425001,1299.49757425001,1299.570628165995,1299.570628165995,1299.570628165995,1299.972821583011,z,1.204457249987172,None,1299.9729217909917,1299.9729662080063,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,631,631,0,,,,,100,0,,,,,c+6,poss,0.75,z,0.9054063750081696,None,None,,,,,,,,,,,0,631,631,187,1299.9836415830068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.9748893330107,1299.9836415830068,1300.7237575000036,1300.7237575000036,1300.7237575000036,1300.7981605410168,1300.7981605410168,1300.7981605410168,1300.9001960830064,z,0.9054063750081696,None,1300.9003214160039,1300.9003731659905,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,-15.0,,632,632,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.5206438330060337,None,None,,,,,,,,,,,0,632,632,366,1300.9113728330121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.9028508749907,1300.9113728330121,1301.896966625005,1301.896966625005,1301.896966625005,1301.9701016250183,1301.9701016250183,1301.9701016250183,1302.4347394999932,period,1.5206438330060337,None,1302.4349591660139,1302.4350445829914,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,633,633,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.0736778330174275,None,None,,,,,,,,,,,0,633,633,49,1302.4465414159931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.4375761249976,1302.4465414159931,1302.9309975829965,1302.9309975829965,1302.9309975829965,1303.0029489580193,1303.0029489580193,1303.0029489580193,1303.523433082999,z,1.0736778330174275,None,1303.5235749999993,1303.5236272079928,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,-15.0,,634,634,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.052964417001931,None,None,,,,,,,,,,,0,634,634,427,1303.533848541003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.5257512500102,1303.533848541003,1304.024235290999,1304.024235290999,1304.024235290999,1304.0982122909918,1304.0982122909918,1304.0982122909918,1304.5894382499973,period,1.052964417001931,None,1304.5895361659932,1304.5895767910115,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,635,635,0,,,,,0,100,,,,,c+0,noss,0.75,z,1.5310360839939676,None,None,,,,,,,,,,,0,635,635,607,1304.6004002080008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.591507166013,1304.6004002080008,1305.3404849999934,1305.3404849999934,1305.3404849999934,1305.4150354579906,1305.4150354579906,1305.4150354579906,1306.1338652909908,z,1.5310360839939676,None,1306.1339912080148,1306.134043958009,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,0.0,,636,636,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.5204867919965181,None,None,,,,,,,,,,,0,636,636,699,1306.1447899159975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.1361895829905,1306.1447899159975,1307.1311567499943,1307.1311567499943,1307.1311567499943,1307.203086791007,1307.203086791007,1307.203086791007,1307.6679240830126,period,1.5204867919965181,None,1307.6681564160099,1307.668274708005,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,-15.0,,637,637,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.2070361670048442,None,None,,,,,,,,,,,0,637,637,435,1307.6795950410014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.6707382079912,1307.6795950410014,1308.4141147079936,1308.4141147079936,1308.4141147079936,1308.487707541004,1308.487707541004,1308.487707541004,1308.8891421660082,period,1.2070361670048442,None,1308.8892409580003,1308.8892817500164,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,-15.0,,638,638,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.6721297920157667,None,None,,,,,,,,,,,0,638,638,500,1308.9003027080034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.8912171249976,1308.9003027080034,1310.1412089579972,1310.1412089579972,1310.1412089579972,1310.2152030830039,1310.2152030830039,1310.2152030830039,1310.584387208015,period,1.6721297920157667,None,1310.5844851660077,1310.5845262910007,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,639,639,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.8550688329851255,None,None,,,,,,,,,,,0,639,639,670,1310.5983994580165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.5864544580108,1310.5983994580165,1311.8303121660138,1311.8303121660138,1311.8303121660138,1311.9042614999926,1311.9042614999926,1311.9042614999926,1312.4562670410087,period,1.8550688329851255,None,1312.456372457993,1312.4564142909949,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,640,640,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.147830082976725,None,None,,,,,,,,,,,0,640,640,52,1312.4677289999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.4588534159993,1312.4677289999963,1312.9574412910151,1312.9574412910151,1312.9574412910151,1313.0318556659913,1313.0318556659913,1313.0318556659913,1313.618249791005,z,1.147830082976725,None,1313.618452124996,1313.6185575000127,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,641,641,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.9025179170130286,None,None,,,,,,,,,,,0,641,641,150,1313.6296881659946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.6208892500144,1313.6296881659946,1314.6137503329956,1314.6137503329956,1314.6137503329956,1314.6868497499963,1314.6868497499963,1314.6868497499963,1315.534875915997,period,1.9025179170130286,None,1315.5350299160054,1315.535086207994,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,-15.0,,642,642,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.8446121249871794,None,None,,,,,,,,,,,0,642,642,455,1315.5469054580026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.5377846659976,1315.5469054580026,1316.7814808750118,1316.7814808750118,1316.7814808750118,1316.8537173749937,1316.8537173749937,1316.8537173749937,1317.4014666659932,period,1.8446121249871794,None,1317.4016492080118,1317.4018277910072,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,643,643,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.6558688750083093,None,None,,,,,,,,,,,0,643,643,668,1317.4138852909964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.4045562910032,1317.4138852909964,1318.648159791017,1318.648159791017,1318.648159791017,1318.7211242080084,1318.7211242080084,1318.7211242080084,1319.0737295,period,1.6558688750083093,None,1319.073848333006,1319.0739006249933,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,0.0,,644,644,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.777450833003968,None,None,,,,,,,,,,,0,644,644,562,1319.084493916016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.0759236250015,1319.084493916016,1319.8245187909924,1319.8245187909924,1319.8245187909924,1319.8986741660046,1319.8986741660046,1319.8986741660046,1320.8675184579915,z,1.777450833003968,None,1320.867677916016,1320.8677604580007,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,645,645,0,,,,,100,0,,,,,c+4,poss,1.0,z,1.645651375001762,None,None,,,,,,,,,,,0,645,645,153,1320.8796490830136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.8705109580187,1320.8796490830136,1321.864941583015,1321.864941583015,1321.864941583015,1321.9373043329979,1321.9373043329979,1321.9373043329979,1322.5344582080143,z,1.645651375001762,None,1322.534604290995,1322.5347436250013,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,-15.0,,646,646,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.230325541982893,None,None,,,,,,,,,,,0,646,646,439,1322.5462456250098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.5373196250002,1322.5462456250098,1323.2816373750102,1323.2816373750102,1323.2816373750102,1323.35436454101,1323.35436454101,1323.35436454101,1323.7853613329935,period,1.230325541982893,None,1323.7855057500128,1323.7855643329967,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,-15.0,,647,647,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.7016267080034595,None,None,,,,,,,,,,,0,647,647,501,1323.7971196660073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.788178457995,1323.7971196660073,1325.0317867500125,1325.0317867500125,1325.0317867500125,1325.1037920410163,1325.1037920410163,1325.1037920410163,1325.501209375012,period,1.7016267080034595,None,1325.5013200830144,1325.5013610830065,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,-15.0,,648,648,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.4154854160151444,None,None,,,,,,,,,,,0,648,648,493,1325.5127019580104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.503579250013,1325.5127019580104,1326.4985432499961,1326.4985432499961,1326.4985432499961,1326.5703713750117,1326.5703713750117,1326.5703713750117,1326.9341527080105,period,1.4154854160151444,None,1326.934253290994,1326.9342940830102,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,15.0,,649,649,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.6380246659973636,None,None,,,,,,,,,,,0,649,649,106,1326.9445843330177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.9361962080002,1326.9445843330177,1327.9318053330062,1327.9318053330062,1327.9318053330062,1328.0054617080023,1328.0054617080023,1328.0054617080023,1328.585366165993,z,1.6380246659973636,None,1328.5855665830022,1328.5856162910059,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,650,650,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.8184731660003308,None,None,,,,,,,,,,,0,650,650,666,1328.5975421660114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.5883021250193,1328.5975421660114,1329.8318694999907,1329.8318694999907,1329.8318694999907,1329.90417075,1329.90417075,1329.90417075,1330.418938457995,period,1.8184731660003308,None,1330.419091415999,1330.419147166016,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,651,651,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.7964919169899076,None,None,,,,,,,,,,,0,651,651,204,1330.4301545830094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.4213453330158,1330.4301545830094,1331.665320125001,1331.665320125001,1331.665320125001,1331.7373882910179,1331.7373882910179,1331.7373882910179,1332.2346014580107,period,1.7964919169899076,None,1332.2347240410163,1332.2347748329921,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,652,652,0,,,,,100,0,,,,,c-6,negs,1.0,period,1.6525305830000434,None,None,,,,,,,,,,,0,652,652,316,1332.2461120829976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.2372890410188,1332.2461120829976,1333.2321464580018,1333.2321464580018,1333.2321464580018,1333.3047050829919,1333.3047050829919,1333.3047050829919,1333.9014274160145,period,1.6525305830000434,None,1333.9015562910063,1333.9016156659927,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,653,653,0,,,,,0,100,,,,,c+0,noss,0.5,period,1.092056000023149,None,None,,,,,,,,,,,0,653,653,595,1333.912514541007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.9037537080003,1333.912514541007,1334.398837375018,1334.398837375018,1334.398837375018,1334.470965665998,1334.470965665998,1334.470965665998,1335.0071793750103,period,1.092056000023149,None,1335.0073009580083,1335.0073535410047,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,-15.0,,654,654,0,,,,,100,0,,,,,c-4,negs,0.75,period,1.2325879590061959,None,None,,,,,,,,,,,0,654,654,347,1335.0179495000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.0092974159925,1335.0179495000048,1335.7577561250073,1335.7577561250073,1335.7577561250073,1335.8326917079976,1335.8326917079976,1335.8326917079976,1336.2559745410108,period,1.2325879590061959,None,1336.2560713330167,1336.2561116660072,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,15.0,,655,655,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.4725278749829158,None,None,,,,,,,,,,,0,655,655,24,1336.2823973330087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.2580153750023,1336.2823973330087,1337.2481577500002,1337.2481577500002,1337.2481577500002,1337.321875499998,1337.321875499998,1337.321875499998,1337.7587616660167,z,1.4725278749829158,None,1337.7589122079953,1337.7589682910184,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,-15.0,,656,656,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.039586833998328,None,None,,,,,,,,,,,0,656,656,421,1337.7692471250193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.7611010410183,1337.7692471250193,1338.2579396250076,1338.2579396250076,1338.2579396250076,1338.3328057079925,1338.3328057079925,1338.3328057079925,1338.8180142499914,period,1.039586833998328,None,1338.8181126250129,1338.8181545000116,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,15.0,,657,657,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.3181469999835826,None,None,,,,,,,,,,,0,657,657,96,1338.8287905410107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.8201250830025,1338.8287905410107,1339.5656259579991,1339.5656259579991,1339.5656259579991,1339.639187749999,1339.639187749999,1339.639187749999,1340.1520755829988,z,1.3181469999835826,None,1340.1522300410143,1340.152288415993,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,15.0,,658,658,0,,,,,100,0,,,,,c+2,poss,0.5,z,1.2360403329948895,None,None,,,,,,,,,,,0,658,658,90,1340.1632966250181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.154570625018,1340.1632966250181,1340.6489027079951,1340.6489027079951,1340.6489027079951,1340.7211782910163,1340.7211782910163,1340.7211782910163,1341.401813000004,z,1.2360403329948895,None,1341.4019414159993,1341.4019858750107,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,-15.0,,659,659,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.4381121670012362,None,None,,,,,,,,,,,0,659,659,490,1341.4125176660018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.403910041001,1341.4125176660018,1342.3992647909909,1342.3992647909909,1342.3992647909909,1342.4711114579986,1342.4711114579986,1342.4711114579986,1342.8621997910086,period,1.4381121670012362,None,1342.862299875007,1342.8623409580032,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,0.0,,660,660,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.680818790977355,None,None,,,,,,,,,,,0,660,660,545,1342.868686041009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.8642984580074,1342.868686041009,1344.1079293329967,1344.1079293329967,1344.1079293329967,1344.182968500012,1344.182968500012,1344.182968500012,1344.5524858330027,z,1.680818790977355,None,1344.5526410409948,1344.5526955829991,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,-15.0,,661,661,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.7657191250182223,None,None,,,,,,,,,,,0,661,661,416,1344.5649518750142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.5558868329972,1344.5649518750142,1345.7992468750163,1345.7992468750163,1345.7992468750163,1345.8711976250052,1345.8711976250052,1345.8711976250052,1346.3351351250021,period,1.7657191250182223,None,1346.335290624993,1346.3353479999932,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,662,662,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.0276175409962889,None,None,,,,,,,,,,,0,662,662,44,1346.347348875017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.3380973750027,1346.347348875017,1346.8324855410028,1346.8324855410028,1346.8324855410028,1346.9049699580064,1346.9049699580064,1346.9049699580064,1347.3853222909966,z,1.0276175409962889,None,1347.385473000002,1347.3855280000134,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,663,663,0,,,,,100,0,,,,,c+4,poss,0.75,period,1.4115710000041872,None,None,,,,,,,,,,,0,663,663,146,1347.3965818750148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.3877990409965,1347.3965818750148,1348.1325718330045,1348.1325718330045,1348.1325718330045,1348.205773958005,1348.205773958005,1348.205773958005,1348.8185598750133,period,1.4115710000041872,None,1348.8186806250014,1348.8187324579922,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,15.0,,664,664,0,,,,,100,0,,,,,c+2,poss,1.25,z,1.956725625001127,None,None,,,,,,,,,,,0,664,664,124,1348.8298332080012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.8212048750138,1348.8298332080012,1350.065931707999,1350.065931707999,1350.065931707999,1350.1378634580178,1350.1378634580178,1350.1378634580178,1350.7910020000127,z,1.956725625001127,None,1350.7911024999921,1350.7911447499937,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,0.0,,665,665,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.1587117500021122,None,None,,,,,,,,,,,0,665,665,511,1350.802068582998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.793087833008,1350.802068582998,1351.2920067080122,1351.2920067080122,1351.2920067080122,1351.366383916,1351.366383916,1351.366383916,1351.968929958006,z,1.1587117500021122,None,1351.9690822499979,1351.969140125002,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,666,666,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.1568015829834621,None,None,,,,,,,,,,,0,666,666,42,1351.9810183329973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.9718459160067,1351.9810183329973,1352.466179583018,1352.466179583018,1352.466179583018,1352.5388601250015,1352.5388601250015,1352.5388601250015,1353.1404280000133,z,1.1568015829834621,None,1353.1405506250157,1353.1406029580103,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,15.0,,667,667,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.311405290995026,None,None,,,,,,,,,,,0,667,667,15,1353.151346291008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.1425819580036,1353.151346291008,1353.8929167500173,1353.8929167500173,1353.8929167500173,1353.9664824579959,1353.9664824579959,1353.9664824579959,1354.4690399579995,z,1.311405290995026,None,1354.469188707997,1354.469242666004,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
